sourcePath	sourceLine	functionVa	functionName	pushLineAt	pushPathAt	pairingMode	interveningInstructions	consumerAt	consumerVa	consumerName
C:\dev\ONSLAUGHT2\DXPatchManager.cpp	148	0x00550750	CDXPatch__LoadFromFile	0x005507A8	0x005507B5	STACK_STABLE_GAP	2	0x005507C2	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\DXShadows.cpp	105	0x005520F0	CDXShadows__Init	0x00552171	0x00552173	ADJACENT	0	0x00552181	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\DXShadows.cpp	105	0x005D7C50	Unwind@005d7c50	0x005D7C50	0x005D7C52	ADJACENT	0	0x005D7C5D	0x00449D40	OID__FreeObject_Callback
C:\dev\ONSLAUGHT2\DXShadows.cpp	151	0x00552330	CDXShadows__InitBlobShadows	0x00552382	0x00552387	ADJACENT	0	0x00552390	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\DXShadows.cpp	151	0x005D7C70	Unwind@005d7c70	0x005D7C70	0x005D7C75	ADJACENT	0	0x005D7C80	0x00449D40	OID__FreeObject_Callback
C:\dev\ONSLAUGHT2\DXSnow.cpp	243	0x00555020	CSnow__ResetAndInitSnowResources	0x00555159	0x0055515E	ADJACENT	0	0x0055516C	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\DXSnow.cpp	243	0x005D7CA0	Unwind@005d7ca0	0x005D7CA0	0x005D7CA5	ADJACENT	0	0x005D7CB0	0x00449D40	OID__FreeObject_Callback
C:\dev\ONSLAUGHT2\DXSurf.cpp	56	0x00556490	CDXSurf__CreateSurfaceArray	0x005564D9	0x005564DB	ADJACENT	0	0x005564EF	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\DXSurf.cpp	56	0x005D7CD0	Unwind@005d7cd0	0x005D7CD0	0x005D7CD2	ADJACENT	0	0x005D7CDD	0x00449D40	OID__FreeObject_Callback
C:\dev\ONSLAUGHT2\DXSurf.cpp	168	0x005565D0	CDXSurf__CreateSurfaceStrip	0x005565EA	0x005565F1	STACK_STABLE_GAP	1	0x005565FF	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\DXSurf.cpp	168	0x005D7CF0	Unwind@005d7cf0	0x005D7CF0	0x005D7CF5	ADJACENT	0	0x005D7D00	0x00449D40	OID__FreeObject_Callback
C:\dev\ONSLAUGHT2\DXSurf.cpp	171	0x005565D0	CDXSurf__CreateSurfaceStrip	0x0055663F	0x00556644	ADJACENT	0	0x00556652	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\DXSurf.cpp	171	0x005D7D09	Unwind@005d7d09	0x005D7D09	0x005D7D0E	ADJACENT	0	0x005D7D19	0x00449D40	OID__FreeObject_Callback
C:\dev\ONSLAUGHT2\DXTexture.cpp	418	0x00557300	CDXTexture__LoadTextureFromFile	0x005576F1	0x005576F6	ADJACENT	0	0x00557707	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\DXTexture.cpp	929	0x005586E0	CDXTexture__DumpTextureToRGBA	0x0055872C	0x00558731	ADJACENT	0	0x00558747	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\DXTexture.cpp	2938	0x00559410	CDXTexture__CreateMipmaps	0x005596EA	0x005596F2	STACK_STABLE_GAP	1	0x00559702	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\DXTexture.cpp	2962	0x00559410	CDXTexture__CreateMipmaps	0x005597D1	0x005597D9	STACK_STABLE_GAP	1	0x005597E9	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\DXTexture.cpp	3007	0x00559410	CDXTexture__CreateMipmaps	0x005598BB	0x005598C0	ADJACENT	0	0x005598CD	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\DXTexture.cpp	3109	0x00559BE0	CDXTexture__Deserialize	0x00559BFF	0x00559C04	ADJACENT	0	0x00559C15	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\DXTexture.cpp	3109	0x005D7DC0	CDXTexture__Deserialize_Unwind	0x005D7DC0	0x005D7DC5	ADJACENT	0	0x005D7DD3	0x00449D40	OID__FreeObject_Callback
C:\dev\ONSLAUGHT2\DXTrees.cpp	94	0x0055A420	CDXTrees__BuildTreeGeometry	0x0055A47B	0x0055A47D	ADJACENT	0	0x0055A48E	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\DXTrees.cpp	94	0x005D7DF0	Unwind@005d7df0	0x005D7DF0	0x005D7DF2	ADJACENT	0	0x005D7E00	0x00449D40	OID__FreeObject_Callback
C:\dev\ONSLAUGHT2\DXTrees.cpp	106	0x0055A420	CDXTrees__BuildTreeGeometry	0x0055A4F4	0x0055A4F6	ADJACENT	0	0x0055A504	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\DXTrees.cpp	106	0x005D7E09	Unwind@005d7e09	0x005D7E09	0x005D7E0B	ADJACENT	0	0x005D7E19	0x00449D40	OID__FreeObject_Callback
C:\dev\ONSLAUGHT2\engine.cpp	135	0x004499D0	CEngine__Init	0x00449AA3	0x00449AA8	ADJACENT	0	0x00449AB6	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\engine.cpp	135	0x005D23A0	Unwind@005d23a0	0x005D23A0	0x005D23A5	ADJACENT	0	0x005D23B0	0x00449D40	OID__FreeObject_Callback
C:\dev\ONSLAUGHT2\engine.cpp	139	0x004499D0	CEngine__Init	0x00449AD4	0x00449AD9	ADJACENT	0	0x00449AF7	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\engine.cpp	139	0x005D23B9	Unwind@005d23b9	0x005D23B9	0x005D23BE	ADJACENT	0	0x005D23C9	0x00449D40	OID__FreeObject_Callback
C:\dev\ONSLAUGHT2\engine.cpp	143	0x004499D0	CEngine__Init	0x00449B52	0x00449B57	ADJACENT	0	0x00449B68	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\engine.cpp	143	0x005D23D2	Unwind@005d23d2	0x005D23D2	0x005D23D7	ADJACENT	0	0x005D23E2	0x00449D40	OID__FreeObject_Callback
C:\dev\ONSLAUGHT2\engine.cpp	147	0x004499D0	CEngine__Init	0x00449BA8	0x00449BAD	ADJACENT	0	0x00449BBB	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\engine.cpp	147	0x005D23EB	Unwind@005d23eb	0x005D23EB	0x005D23F0	ADJACENT	0	0x005D23FB	0x00449D40	OID__FreeObject_Callback
C:\dev\ONSLAUGHT2\engine.cpp	165	0x004499D0	CEngine__Init	0x00449C20	0x00449C25	ADJACENT	0	0x00449C3C	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\engine.cpp	165	0x005D2404	Unwind@005d2404	0x005D2404	0x005D2409	ADJACENT	0	0x005D2414	0x00449D40	OID__FreeObject_Callback
C:\dev\ONSLAUGHT2\engine.cpp	171	0x004499D0	CEngine__Init	0x00449C7F	0x00449C84	ADJACENT	0	0x00449C98	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\engine.cpp	171	0x005D241D	Unwind@005d241d	0x005D241D	0x005D2422	ADJACENT	0	0x005D242D	0x00449D40	OID__FreeObject_Callback
C:\dev\ONSLAUGHT2\engine.cpp	310	0x0044A020	CEngine__SetViewpoint	0x0044A06E	0x0044A073	ADJACENT	0	0x0044A081	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\engine.cpp	310	0x005D2440	Unwind@005d2440	0x005D2440	0x005D2445	ADJACENT	0	0x005D2450	0x00449D40	OID__FreeObject_Callback
C:\dev\ONSLAUGHT2\eventmanager.cpp	52	0x0044B060	CEventManager__Init	0x0044B079	0x0044B07D	STACK_STABLE_GAP	1	0x0044B0A5	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\eventmanager.cpp	52	0x005D24E0	Unwind@005d24e0	0x005D24E0	0x005D24E2	ADJACENT	0	0x005D24ED	0x00449D40	OID__FreeObject_Callback
C:\dev\ONSLAUGHT2\eventmanager.cpp	55	0x0044B060	CEventManager__Init	0x0044B0F2	0x0044B0F4	ADJACENT	0	0x0044B100	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\eventmanager.cpp	55	0x005D24F6	Unwind@005d24f6	0x005D24F6	0x005D24F8	ADJACENT	0	0x005D2503	0x00449D40	OID__FreeObject_Callback
C:\dev\ONSLAUGHT2\FastVB.cpp	41	0x0051A270	CFastVB__Create	0x0051A2A2	0x0051A2A4	ADJACENT	0	0x0051A2B2	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\FastVB.cpp	41	0x005D6820	CFastVB__Create__Unwind	0x005D6820	0x005D6822	ADJACENT	0	0x005D682D	0x00449D40	OID__FreeObject_Callback
C:\dev\ONSLAUGHT2\FastVB.cpp	195	0x0051A510	CFastVB__Render	0x0051A567	0x0051A56C	ADJACENT	0	0x0051A57A	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\FastVB.cpp	195	0x005D6840	CFastVB__Render__Unwind	0x005D6840	0x005D6845	ADJACENT	0	0x005D6850	0x00449D40	OID__FreeObject_Callback
C:\dev\ONSLAUGHT2\FEPBEConfig.cpp	320	0x0044FA90	CFEPBEConfig__Init	0x0044FADF	0x0044FAE4	ADJACENT	0	0x0044FAF2	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\FEPBEConfig.cpp	399	0x0044FE70	CFEPBEConfig__Load	0x0044FE8B	0x0044FE94	STACK_STABLE_GAP	1	0x0044FEA5	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\FEPBEConfig.cpp	399	0x005D25E0	Unwind@005d25e0	0x005D25E0	0x005D25E5	ADJACENT	0	0x005D25F3	0x00449D40	OID__FreeObject_Callback
C:\dev\ONSLAUGHT2\FEPBEConfig.cpp	419	0x0044FE70	CFEPBEConfig__Load	0x0044FF2F	0x0044FF35	STACK_STABLE_GAP	1	0x0044FF45	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\FEPBEConfig.cpp	423	0x0044FE70	CFEPBEConfig__Load	0x0044FF5F	0x0044FF64	ADJACENT	0	0x0044FF79	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\FEPDebriefing.cpp	48	0x00456780	CFEPDebriefing__Initialize	0x00456798	0x0045679C	STACK_STABLE_GAP	1	0x004567B0	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\FEPDebriefing.cpp	48	0x005D2630	Unwind@005d2630	0x005D2630	0x005D2632	ADJACENT	0	0x005D2640	0x00449D40	OID__FreeObject_Callback
C:\dev\ONSLAUGHT2\FEPDebriefing.cpp	49	0x00456780	CFEPDebriefing__Initialize	0x004567E8	0x004567EA	ADJACENT	0	0x00456809	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\FEPDevelopment.cpp	53	0x00458090	CFEPDevelopment__EnumerateWorldFiles	0x004580FB	0x00458100	STACK_STABLE_GAP	1	0x00458110	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\FEPDevelopment.cpp	60	0x00458090	CFEPDevelopment__EnumerateWorldFiles	0x00458132	0x00458134	ADJACENT	0	0x00458145	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\FEPDirectory.cpp	208	0x0051AD30	CFEPDirectory__RefreshSaveFileList	0x0051ADAB	0x0051ADB0	ADJACENT	0	0x0051ADC1	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\FEPGoodies.cpp	1201	0x0045C870	CFEPGoodies__Deserialise	0x0045C8AE	0x0045C8B3	ADJACENT	0	0x0045C8CB	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\FEPGoodies.cpp	1241	0x0045C870	CFEPGoodies__Deserialise	0x0045C941	0x0045C949	STACK_STABLE_GAP	1	0x0045C956	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\FEPLoadGame.cpp	179	0x00461E20	CFEPLoadGame__DoLoad	0x00461EC6	0x00461ECD	STACK_STABLE_GAP	1	0x00461EDD	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\FEPMultiplayerStart.cpp	56	0x0051DBA0	CFEPMultiplayerStart__Init	0x0051DBD7	0x0051DBD9	ADJACENT	0	0x0051DBE7	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\FEPMultiplayerStart.cpp	73	0x0051DBA0	CFEPMultiplayerStart__Init	0x0051DCB0	0x0051DCB2	ADJACENT	0	0x0051DCC0	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\FEPOptions.cpp	250	0x0051F500	CFEPOptions__SaveDefaultOptions	0x0051F574	0x0051F57B	STACK_STABLE_GAP	1	0x0051F588	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\FEPOptions.cpp	406	0x0051F7E0	CFEPOptions__EnsureOptionsContext	0x0051F87E	0x0051F883	ADJACENT	0	0x0051F891	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\FEPOptions.cpp	406	0x005D6870	Unwind@005d6870	0x005D6870	0x005D6875	ADJACENT	0	0x005D6880	0x00449D40	OID__FreeObject_Callback
C:\dev\ONSLAUGHT2\FEPSaveGame.cpp	535	0x00464C50	CFEPSaveGame__CreateSave	0x00465024	0x0046502B	STACK_STABLE_GAP	1	0x00465038	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\FEPWingmen.cpp	211	0x00521AE0	CFEPWingmen__Load	0x00521AFB	0x00521B04	STACK_STABLE_GAP	1	0x00521B15	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\FEPWingmen.cpp	211	0x005D68C0	Unwind@005d68c0	0x005D68C0	0x005D68C5	ADJACENT	0	0x005D68D3	0x00449D40	OID__FreeObject_Callback
C:\dev\ONSLAUGHT2\FEPWingmen.cpp	231	0x00521AE0	CFEPWingmen__Load	0x00521B9F	0x00521BA5	STACK_STABLE_GAP	1	0x00521BB5	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\FEPWingmen.cpp	235	0x00521AE0	CFEPWingmen__Load	0x00521BCF	0x00521BD4	ADJACENT	0	0x00521BE9	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\flexarray.cpp	34	0x00465530	CFlexArray__Init	0x00465543	0x00465545	ADJACENT	0	0x00465555	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\FrontEnd.cpp	179	0x004662A0	CFrontEnd__Init	0x00466573	0x00466578	ADJACENT	0	0x00466589	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\FrontEnd.cpp	179	0x005D2730	Unwind@005d2730	0x005D2730	0x005D2735	ADJACENT	0	0x005D2740	0x00449D40	OID__FreeObject_Callback
C:\dev\ONSLAUGHT2\game.cpp	264	0x0046BEF0	con_remotecameraon	0x0046BF59	0x0046BF5E	ADJACENT	0	0x0046BF70	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\game.cpp	264	0x005D2780	Unwind@005d2780	0x005D2780	0x005D2785	ADJACENT	0	0x005D2790	0x00449D40	OID__FreeObject_Callback
C:\dev\ONSLAUGHT2\game.cpp	505	0x0046C430	CGame__InitRestartLoop	0x0046C5F5	0x0046C5FA	ADJACENT	0	0x0046C620	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\game.cpp	505	0x005D2810	Unwind@005d2810	0x005D2810	0x005D2815	ADJACENT	0	0x005D2820	0x00449D40	OID__FreeObject_Callback
C:\dev\ONSLAUGHT2\game.cpp	506	0x0046C430	CGame__InitRestartLoop	0x0046C63D	0x0046C642	ADJACENT	0	0x0046C65D	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\game.cpp	506	0x005D2829	Unwind@005d2829	0x005D2829	0x005D282E	ADJACENT	0	0x005D2839	0x00449D40	OID__FreeObject_Callback
C:\dev\ONSLAUGHT2\game.cpp	507	0x0046C430	CGame__InitRestartLoop	0x0046C67A	0x0046C67F	ADJACENT	0	0x0046C69A	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\game.cpp	507	0x005D2842	Unwind@005d2842	0x005D2842	0x005D2847	ADJACENT	0	0x005D2852	0x00449D40	OID__FreeObject_Callback
C:\dev\ONSLAUGHT2\game.cpp	508	0x0046C430	CGame__InitRestartLoop	0x0046C6BA	0x0046C6BF	ADJACENT	0	0x0046C6D7	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\game.cpp	508	0x005D285B	Unwind@005d285b	0x005D285B	0x005D2860	ADJACENT	0	0x005D286B	0x00449D40	OID__FreeObject_Callback
C:\dev\ONSLAUGHT2\game.cpp	509	0x0046C430	CGame__InitRestartLoop	0x0046C6F7	0x0046C6FC	ADJACENT	0	0x0046C714	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\game.cpp	509	0x005D2874	Unwind@005d2874	0x005D2874	0x005D2879	ADJACENT	0	0x005D2884	0x00449D40	OID__FreeObject_Callback
C:\dev\ONSLAUGHT2\game.cpp	511	0x0046C430	CGame__InitRestartLoop	0x0046C735	0x0046C73A	ADJACENT	0	0x0046C752	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\game.cpp	511	0x005D288D	Unwind@005d288d	0x005D288D	0x005D2892	ADJACENT	0	0x005D289D	0x00449D40	OID__FreeObject_Callback
C:\dev\ONSLAUGHT2\game.cpp	512	0x0046C430	CGame__InitRestartLoop	0x0046C772	0x0046C777	ADJACENT	0	0x0046C78F	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\game.cpp	512	0x005D28A6	Unwind@005d28a6	0x005D28A6	0x005D28AB	ADJACENT	0	0x005D28B6	0x00449D40	OID__FreeObject_Callback
C:\dev\ONSLAUGHT2\game.cpp	513	0x0046C430	CGame__InitRestartLoop	0x0046C7AF	0x0046C7B4	ADJACENT	0	0x0046C7CF	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\game.cpp	513	0x005D28BF	Unwind@005d28bf	0x005D28BF	0x005D28C4	ADJACENT	0	0x005D28D2	0x00449D40	OID__FreeObject_Callback
C:\dev\ONSLAUGHT2\game.cpp	851	0x0046CDF0	CGame__LoadLevel	0x0046CEF0	0x0046CEF5	ADJACENT	0	0x0046CF03	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\game.cpp	851	0x005D28F0	Unwind@005d28f0	0x005D28F0	0x005D28F5	ADJACENT	0	0x005D2900	0x00449D40	OID__FreeObject_Callback
C:\dev\ONSLAUGHT2\game.cpp	870	0x0046CDF0	CGame__LoadLevel	0x0046CF6D	0x0046CF72	ADJACENT	0	0x0046CF83	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\game.cpp	870	0x005D2909	Unwind@005d2909	0x005D2909	0x005D290E	ADJACENT	0	0x005D2919	0x00449D40	OID__FreeObject_Callback
C:\dev\ONSLAUGHT2\game.cpp	2889	0x0046F550	CGame__DeclarePlayerDead	0x0046F5FC	0x0046F601	ADJACENT	0	0x0046F612	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\game.cpp	2889	0x005D2970	Unwind@005d2970	0x005D2970	0x005D2975	ADJACENT	0	0x005D2980	0x00449D40	OID__FreeObject_Callback
C:\dev\ONSLAUGHT2\game.cpp	3631	0x00470430	CGame__ToggleFreeCameraOn	0x004704EC	0x004704F1	ADJACENT	0	0x00470502	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\game.cpp	3631	0x005D29A0	Unwind@005d29a0	0x005D29A0	0x005D29A5	ADJACENT	0	0x005D29B0	0x00449D40	OID__FreeObject_Callback
C:\dev\ONSLAUGHT2\game.cpp	4542	0x004726B0	CGame__RollCredits	0x004726EB	0x004726F0	ADJACENT	0	0x00472705	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\game.cpp	4542	0x005D29D8	Unwind@005d29d8	0x005D29D8	0x005D29DD	ADJACENT	0	0x005D29E8	0x00449D40	OID__FreeObject_Callback
C:\dev\ONSLAUGHT2\game.cpp	4543	0x004726B0	CGame__RollCredits	0x0047272C	0x00472731	ADJACENT	0	0x00472746	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\game.cpp	4543	0x005D29F1	Unwind@005d29f1	0x005D29F1	0x005D29F6	ADJACENT	0	0x005D2A01	0x00449D40	OID__FreeObject_Callback
C:\dev\ONSLAUGHT2\gcgamut.cpp	57	0x004741B0	CGamut__Init	0x004741B1	0x004741B5	STACK_STABLE_GAP	1	0x004741D4	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\gcgamut.cpp	58	0x004741B0	CGamut__Init	0x004741D9	0x004741DB	ADJACENT	0	0x004741EF	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\GillM.cpp	45	0x00479A50	CGillM__InitLegMotion	0x00479A87	0x00479A89	ADJACENT	0	0x00479A9A	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\GillM.cpp	45	0x005D2A20	Unwind@005d2a20	0x005D2A20	0x005D2A22	ADJACENT	0	0x005D2A2D	0x00449D40	OID__FreeObject_Callback
C:\dev\ONSLAUGHT2\GillM.cpp	56	0x00479B60	CGillM__InitGillMAIComponent	0x00479B78	0x00479B7C	STACK_STABLE_GAP	1	0x00479B8A	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\GillM.cpp	56	0x005D2A40	Unwind@005d2a40	0x005D2A40	0x005D2A42	ADJACENT	0	0x005D2A4D	0x00449D40	OID__FreeObject_Callback
C:\dev\ONSLAUGHT2\GillM.cpp	62	0x00479CB0	CGillM__InitTerrainGuideComponent	0x00479CC7	0x00479CCB	STACK_STABLE_GAP	1	0x00479CD9	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\GillM.cpp	62	0x005D2A90	Unwind@005d2a90	0x005D2A90	0x005D2A92	ADJACENT	0	0x005D2A9D	0x00449D40	OID__FreeObject_Callback
C:\dev\ONSLAUGHT2\GillMHead.cpp	19	0x0047A760	CGillMHead__CreateGillMHeadAIComponent	0x0047A778	0x0047A77C	STACK_STABLE_GAP	1	0x0047A78A	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\GillMHead.cpp	19	0x005D2AB0	Unwind@005d2ab0	0x005D2AB0	0x005D2AB2	ADJACENT	0	0x005D2ABD	0x00449D40	OID__FreeObject_Callback
C:\dev\ONSLAUGHT2\GroundAttackAircraft.cpp	19	0x0047BBF0	CGroundAttackAircraft__Init	0x0047BC14	0x0047BC16	ADJACENT	0	0x0047BC24	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\GroundAttackAircraft.cpp	19	0x005D2B00	Unwind@005d2b00	0x005D2B00	0x005D2B02	ADJACENT	0	0x005D2B0D	0x00449D40	OID__FreeObject_Callback
C:\dev\ONSLAUGHT2\GroundAttackAircraft.cpp	20	0x0047BBF0	CGroundAttackAircraft__Init	0x0047BC4A	0x0047BC4C	ADJACENT	0	0x0047BC65	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\GroundAttackAircraft.cpp	20	0x005D2B16	Unwind@005d2b16	0x005D2B16	0x005D2B18	ADJACENT	0	0x005D2B23	0x00449D40	OID__FreeObject_Callback
C:\dev\ONSLAUGHT2\GroundAttackAircraft.cpp	21	0x0047BBF0	CGroundAttackAircraft__Init	0x0047BC9B	0x0047BC9D	ADJACENT	0	0x0047BCB9	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\GroundAttackAircraft.cpp	21	0x005D2B34	Unwind@005d2b34	0x005D2B34	0x005D2B36	ADJACENT	0	0x005D2B41	0x00449D40	OID__FreeObject_Callback
C:\dev\ONSLAUGHT2\GroundUnit.cpp	35	0x0047C730	CGroundUnit__Init	0x0047C7F4	0x0047C7F6	ADJACENT	0	0x0047C804	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\GroundUnit.cpp	35	0x005D2BB0	Unwind@005d2bb0	0x005D2BB0	0x005D2BB2	ADJACENT	0	0x005D2BBD	0x00449D40	OID__FreeObject_Callback
C:\dev\ONSLAUGHT2\GroundUnit.cpp	67	0x0047C8E0	CGroundUnit__CreateCollisionSphere	0x0047C8F8	0x0047C8FA	ADJACENT	0	0x0047C908	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\GroundVehicle.cpp	28	0x0047CFD0	CGroundVehicle__Init	0x0047D072	0x0047D074	ADJACENT	0	0x0047D085	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\GroundVehicle.cpp	28	0x005D2BD0	Unwind@005d2bd0	0x005D2BD0	0x005D2BD2	ADJACENT	0	0x005D2BDD	0x00449D40	OID__FreeObject_Callback
C:\dev\ONSLAUGHT2\GroundVehicle.cpp	33	0x0047CFD0	CGroundVehicle__Init	0x0047D0E1	0x0047D0E3	ADJACENT	0	0x0047D0F1	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\GroundVehicle.cpp	33	0x005D2BE6	Unwind@005d2be6	0x005D2BE6	0x005D2BE8	ADJACENT	0	0x005D2BF3	0x00449D40	OID__FreeObject_Callback
C:\dev\ONSLAUGHT2\GroundVehicle.cpp	35	0x0047CFD0	CGroundVehicle__Init	0x0047D130	0x0047D132	ADJACENT	0	0x0047D140	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\GroundVehicle.cpp	35	0x005D2BFC	Unwind@005d2bfc	0x005D2BFC	0x005D2BFE	ADJACENT	0	0x005D2C09	0x00449D40	OID__FreeObject_Callback
C:\dev\ONSLAUGHT2\GroundVehicle.cpp	37	0x0047CFD0	CGroundVehicle__Init	0x0047D161	0x0047D163	ADJACENT	0	0x0047D17F	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\GroundVehicle.cpp	37	0x005D2C12	Unwind@005d2c12	0x005D2C12	0x005D2C14	ADJACENT	0	0x005D2C1F	0x00449D40	OID__FreeObject_Callback
C:\dev\ONSLAUGHT2\HeightField.cpp	2176	0x0047F750	CHeightField__Load	0x0047F88C	0x0047F893	STACK_STABLE_GAP	1	0x0047F8CD	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\HiveBoss.cpp	33	0x0047FE30	CHiveBoss__Init	0x0047FE4F	0x0047FE56	STACK_STABLE_GAP	2	0x0047FE7B	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\HiveBoss.cpp	33	0x005D2CB0	Unwind@005d2cb0	0x005D2CB0	0x005D2CB2	ADJACENT	0	0x005D2CBD	0x00449D40	OID__FreeObject_Callback
C:\dev\ONSLAUGHT2\HiveBoss.cpp	34	0x0047FE30	CHiveBoss__Init	0x0047FEA2	0x0047FEA4	ADJACENT	0	0x0047FEC0	0x005490E0	CDXMemoryManager__Alloc
