retail_va	demo_va	current_name	name_source	semantic_owner	semantic_owner_basis	owner_classes	placement_count	retail_body_min	retail_body_max	retail_body_ranges	retail_body_bytes	retail_instruction_bytes	retail_noninstruction_body_bytes	retail_instruction_count	demo_compared_window_bytes	demo_decoded_instruction_bytes	demo_instruction_count	full_demo_decode	shape_difference_count	normalized_diff_instruction_count	normalized_diff_byte_count	raw_diff_instruction_count	raw_diff_byte_count	exact_zero_normalized	retail_instruction_stream_raw_sha256	demo_instruction_stream_raw_sha256	retail_instruction_stream_normalized_sha256	demo_instruction_stream_normalized_sha256	retail_body_digest_ghidra
0x004014b0	0x00405fa0	CThing__GravityDefault	USER_DEFINED	CThing	validated-name-prefix	CActor|CAnimal|CBattleEngine|CBoat|CBuilding|CBuildingNamedMesh|CComplexThing|CCutscene|CDebris|CExplosion|CFeature|CGroundUnit|CGroundVehicle|CHazard|CInfantryUnit|CInfluenceNode|CLevelScriptThing|CMech|CMine|CNamedMesh|CNormalSquad|CRelaxedSquad|CSafeSide|CShell|CSpawnPoint|CSpawnerThing|CSphereTrigger|CSquad|CStart|CSubmarine|CThing|CThunderHead|CTree|CUnit|CWarspite|CWaypoint|CWingmanStart	37	0x004014b0	0x004014b6	1	7	7	0	2	7	7	2	true	0	0	0	1	1	true	5009636a9b208c4a4aadca1fcdae5333f4a54a1390fb300ec34f41e5ffff8dfe	1ed283bdb852cd2a8d36e329a317402cedaf999b29007e36ad7be2f26dda174f	ee43de7e2764d551eda94e7adc8b24c27ea34c74f7bd1334213299e3490ded98	ee43de7e2764d551eda94e7adc8b24c27ea34c74f7bd1334213299e3490ded98	3386f7245be6a700c794d32499a0ff2bb97e19470c8cbb52153b05b5f9eacb57
0x004014c0	0x00405930	SharedVFunc__NoOpOneArg_004014c0	USER_DEFINED	shared:CActor|CAirUnit|CAnimal|CAtmospherics|CBattleEngine|CBigAirUnit|CBoat|CBoatGuide|CBomber|CBuilding|CBuildingNamedMesh|CCSRay|CCannon|CCarrier|CCarrierGuide|CCarver|CClouds|CCollisionSeekingThing|CComplexThing|CComponent|CComponentGuide|CConsoleRootMenu|CControllableCamera|CCutscene|CDXFMV|CDXFrontEnd|CDataType|CDebris|CDestructableSegmentsMotionController|CDiveBomber|CDropship|CDropshipGuide|CEquipment|CEscapePod|CEventFunction|CExplosion|CExplosionShockwave|CFEPCommon|CFEPCredits|CFEPDebriefing|CFEPDevSelect|CFEPDevelopment|CFEPDirectory|CFEPGoodies|CFEPIntro|CFEPLanguageTest|CFEPLoadGame|CFEPMultiplayer|CFEPMultiplayerStart|CFEPOptions|CFEPSaveGame|CFEPScreenPos|CFEPUnknown|CFEPVirtualKeyboard|CFMV|CFeature|CFenrir|CFrontEnd|CFrontEndPage|CGameCreditControlHandler|CGameInterface|CGameMenu|CGillM|CGillMHead|CGroundAttackAircraft|CGroundUnit|CGroundVehicle|CGroundVehicleGuide|CGuide|CHazard|CHiveBoss|CHiveBossGuide|CInfantryUnit|CInfluenceNode|CLevelBriefingLog|CLevelScriptThing|CMCBuggy|CMCCannon|CMCComponent|CMCDropship|CMCGroundAttack|CMCGroundVehicle|CMCHiveBoss|CMCMine|CMCSentinel|CMCTentacle|CMCWarspiteDome|CMech|CMessage|CMessageLog|CMine|CMissile|CMonitor|CMotionController|CNamedMesh|CNormalSquad|CPDColourRange|CPDEmitter|CPDFoR|CPDFunction|CPDMesh|CPDModifier|CPDMover|CPDPMesh|CPDSelector|CPDShape|CPDSimpleSprite|CPDTimeline|CPDTrail|CParticleDescriptor|CPlane|CPod|CPostEventData|CRadar|CReconnectInterface|CRelaxedSquad|CRocket|CRound|CRoundBeam|CRoundFlak|CRoundWeirdoSeek|CSafeSide|CSentinel|CShell|CSimpleBuilding|CSimpleGameMenu|CSnow|CSoundManagerDebugMenu|CSpawnPoint|CSpawnerRecall|CSpawnerThing|CSphereTrigger|CSquad|CStart|CStringDataType|CSubmarine|CSubmarineGuide|CTentacle|CTentacleGuide|CTerrainGuide|CThing|CThunderHead|CThunderheadGuide|CTree|CUnit|CUnitAlligence|CVM|CWaitForStart|CWarspite|CWarspiteDome|CWaypoint|CWingmanStart|IAudibleThing|IController	placement-class-set	CActor|CAirUnit|CAnimal|CAtmospherics|CBattleEngine|CBigAirUnit|CBoat|CBoatGuide|CBomber|CBuilding|CBuildingNamedMesh|CCSRay|CCannon|CCarrier|CCarrierGuide|CCarver|CClouds|CCollisionSeekingThing|CComplexThing|CComponent|CComponentGuide|CConsoleRootMenu|CControllableCamera|CCutscene|CDXFMV|CDXFrontEnd|CDataType|CDebris|CDestructableSegmentsMotionController|CDiveBomber|CDropship|CDropshipGuide|CEquipment|CEscapePod|CEventFunction|CExplosion|CExplosionShockwave|CFEPCommon|CFEPCredits|CFEPDebriefing|CFEPDevSelect|CFEPDevelopment|CFEPDirectory|CFEPGoodies|CFEPIntro|CFEPLanguageTest|CFEPLoadGame|CFEPMultiplayer|CFEPMultiplayerStart|CFEPOptions|CFEPSaveGame|CFEPScreenPos|CFEPUnknown|CFEPVirtualKeyboard|CFMV|CFeature|CFenrir|CFrontEnd|CFrontEndPage|CGameCreditControlHandler|CGameInterface|CGameMenu|CGillM|CGillMHead|CGroundAttackAircraft|CGroundUnit|CGroundVehicle|CGroundVehicleGuide|CGuide|CHazard|CHiveBoss|CHiveBossGuide|CInfantryUnit|CInfluenceNode|CLevelBriefingLog|CLevelScriptThing|CMCBuggy|CMCCannon|CMCComponent|CMCDropship|CMCGroundAttack|CMCGroundVehicle|CMCHiveBoss|CMCMine|CMCSentinel|CMCTentacle|CMCWarspiteDome|CMech|CMessage|CMessageLog|CMine|CMissile|CMonitor|CMotionController|CNamedMesh|CNormalSquad|CPDColourRange|CPDEmitter|CPDFoR|CPDFunction|CPDMesh|CPDModifier|CPDMover|CPDPMesh|CPDSelector|CPDShape|CPDSimpleSprite|CPDTimeline|CPDTrail|CParticleDescriptor|CPlane|CPod|CPostEventData|CRadar|CReconnectInterface|CRelaxedSquad|CRocket|CRound|CRoundBeam|CRoundFlak|CRoundWeirdoSeek|CSafeSide|CSentinel|CShell|CSimpleBuilding|CSimpleGameMenu|CSnow|CSoundManagerDebugMenu|CSpawnPoint|CSpawnerRecall|CSpawnerThing|CSphereTrigger|CSquad|CStart|CStringDataType|CSubmarine|CSubmarineGuide|CTentacle|CTentacleGuide|CTerrainGuide|CThing|CThunderHead|CThunderheadGuide|CTree|CUnit|CUnitAlligence|CVM|CWaitForStart|CWarspite|CWarspiteDome|CWaypoint|CWingmanStart|IAudibleThing|IController	440	0x004014c0	0x004014c2	1	3	3	0	1	3	3	1	true	0	0	0	0	0	true	e598d0c3ba86d917b177d7adde0556aa99bc355543c57aee0a3e50b684dd7e99	e598d0c3ba86d917b177d7adde0556aa99bc355543c57aee0a3e50b684dd7e99	b6cbececf1b07e74f37d57710c68c31f0b92cb08d51093252b321b07542e177b	b6cbececf1b07e74f37d57710c68c31f0b92cb08d51093252b321b07542e177b	545451e3d4d5112ddb4facf864a4fa2666bfd3e88c1aa494f0bc1b16fdd36c5e
0x004014d0	0x004014f0	CComplexThing__ReturnField64Offset10OrMinusOne_004014d0	USER_DEFINED	CComplexThing	validated-name-prefix	CActor|CAirUnit|CAnimal|CBattleEngine|CBigAirUnit|CBoat|CBomber|CBuilding|CBuildingNamedMesh|CCannon|CCarrier|CCarver|CComplexThing|CComponent|CDebris|CDiveBomber|CDropship|CEscapePod|CExplosion|CFeature|CFenrir|CGillM|CGillMHead|CGroundAttackAircraft|CGroundUnit|CGroundVehicle|CHazard|CHiveBoss|CInfantryUnit|CInfluenceNode|CLevelScriptThing|CMech|CMine|CMissile|CNamedMesh|CNormalSquad|CPlane|CPod|CRadar|CRelaxedSquad|CRocket|CRound|CSafeSide|CSentinel|CShell|CSimpleBuilding|CSpawnPoint|CSpawnerThing|CSphereTrigger|CSquad|CStart|CSubmarine|CTentacle|CThunderHead|CUnit|CWarspite|CWarspiteDome|CWingmanStart	58	0x004014d0	0x004014de	1	15	15	0	7	15	15	7	true	0	0	0	0	0	true	7ebe07fd4d0ac4f6884cc9a7ade2a9c7e5317c538476c41e4e2e6b20dc6b1551	7ebe07fd4d0ac4f6884cc9a7ade2a9c7e5317c538476c41e4e2e6b20dc6b1551	de8cf7e8cfb92540f758c82a0a16c073f03b6bdab7b188929d6378155606cdf4	de8cf7e8cfb92540f758c82a0a16c073f03b6bdab7b188929d6378155606cdf4	816229a6b11ff4d8375d8df2b7282586d8291087ae6c761c48c5fbecde845de2
0x004014e0	0x00401500	CComplexThing__IsObjectiveFlagSet	USER_DEFINED	CComplexThing	validated-name-prefix	CActor|CAirUnit|CAnimal|CBattleEngine|CBigAirUnit|CBoat|CBomber|CBuilding|CBuildingNamedMesh|CCannon|CCarrier|CCarver|CComplexThing|CComponent|CCutscene|CDebris|CDiveBomber|CDropship|CEscapePod|CExplosion|CFeature|CFenrir|CGillM|CGillMHead|CGroundAttackAircraft|CGroundUnit|CGroundVehicle|CHazard|CHiveBoss|CInfantryUnit|CInfluenceNode|CLevelScriptThing|CMech|CMine|CMissile|CNamedMesh|CNormalSquad|CPlane|CPod|CRadar|CRelaxedSquad|CRocket|CRound|CSafeSide|CSentinel|CShell|CSimpleBuilding|CSpawnPoint|CSpawnerThing|CSphereTrigger|CSquad|CStart|CSubmarine|CTentacle|CThunderHead|CUnit|CWarspite|CWarspiteDome|CWingmanStart	59	0x004014e0	0x004014ea	1	11	11	0	4	11	11	4	true	0	0	0	0	0	true	9c9f0a60da48c312a9eb1ee3a661884bf1a1e4e931bc782db49e28035de535c5	9c9f0a60da48c312a9eb1ee3a661884bf1a1e4e931bc782db49e28035de535c5	1b75125f827abcc16420cea510c1374b128d21deb82e56c4d071bd3a4ad0123f	1b75125f827abcc16420cea510c1374b128d21deb82e56c4d071bd3a4ad0123f	a5ff117901647e3c60fd5bc1fafb8ab6470c021aead202e80d9644e3606ee341
0x004014f0	0x00401510	SharedVFunc__ReturnField68_004014f0	USER_DEFINED	shared:CActor|CAirUnit|CAnimal|CBattleEngine|CBigAirUnit|CBoat|CBomber|CBuilding|CBuildingNamedMesh|CCannon|CCarrier|CCarver|CComplexThing|CComponent|CCutscene|CDebris|CDiveBomber|CDropship|CEscapePod|CExplosion|CFeature|CFenrir|CGillM|CGillMHead|CGroundAttackAircraft|CGroundUnit|CGroundVehicle|CHazard|CHiveBoss|CInfantryUnit|CInfluenceNode|CLevelScriptThing|CMech|CMine|CMissile|CNamedMesh|CNormalSquad|CPDShape|CPlane|CPod|CRadar|CRelaxedSquad|CRocket|CRound|CSafeSide|CSentinel|CShell|CSimpleBuilding|CSpawnPoint|CSpawnerThing|CSphereTrigger|CSquad|CStart|CSubmarine|CTentacle|CThunderHead|CUnit|CWarspite|CWarspiteDome|CWingmanStart	placement-class-set	CActor|CAirUnit|CAnimal|CBattleEngine|CBigAirUnit|CBoat|CBomber|CBuilding|CBuildingNamedMesh|CCannon|CCarrier|CCarver|CComplexThing|CComponent|CCutscene|CDebris|CDiveBomber|CDropship|CEscapePod|CExplosion|CFeature|CFenrir|CGillM|CGillMHead|CGroundAttackAircraft|CGroundUnit|CGroundVehicle|CHazard|CHiveBoss|CInfantryUnit|CInfluenceNode|CLevelScriptThing|CMech|CMine|CMissile|CNamedMesh|CNormalSquad|CPDShape|CPlane|CPod|CRadar|CRelaxedSquad|CRocket|CRound|CSafeSide|CSentinel|CShell|CSimpleBuilding|CSpawnPoint|CSpawnerThing|CSphereTrigger|CSquad|CStart|CSubmarine|CTentacle|CThunderHead|CUnit|CWarspite|CWarspiteDome|CWingmanStart	60	0x004014f0	0x004014f3	1	4	4	0	2	4	4	2	true	0	0	0	0	0	true	7f67506f6b2359c1273015e2f239f36f68d4e1680fa96efe5ff997e4fca26457	7f67506f6b2359c1273015e2f239f36f68d4e1680fa96efe5ff997e4fca26457	79e62eeb1eb32686799a36992be3328791e2402aed417b8f37d87e577ff834e6	79e62eeb1eb32686799a36992be3328791e2402aed417b8f37d87e577ff834e6	ded951f4ba68712b66fb17a4fc3c858d5ae0af8dd1510bae15044d136fb1c6a5
0x00401500	0x00401520	CComplexThing__ReturnField64Offset14OrZero_00401500	USER_DEFINED	CComplexThing	validated-name-prefix	CActor|CAirUnit|CAnimal|CBattleEngine|CBigAirUnit|CBoat|CBomber|CBuilding|CBuildingNamedMesh|CCannon|CCarrier|CCarver|CComplexThing|CComponent|CDebris|CDiveBomber|CDropship|CEscapePod|CExplosion|CFeature|CFenrir|CGillM|CGillMHead|CGroundAttackAircraft|CGroundUnit|CGroundVehicle|CHazard|CHiveBoss|CInfantryUnit|CInfluenceNode|CLevelScriptThing|CMech|CMine|CMissile|CNamedMesh|CNormalSquad|CPlane|CPod|CRadar|CRelaxedSquad|CRocket|CRound|CSafeSide|CSentinel|CShell|CSimpleBuilding|CSpawnPoint|CSpawnerThing|CSphereTrigger|CSquad|CStart|CSubmarine|CTentacle|CThunderHead|CUnit|CWarspite|CWarspiteDome|CWingmanStart	58	0x00401500	0x0040150d	1	14	14	0	7	14	14	7	true	0	0	0	0	0	true	2a9b5e09d1ca25aaaef3bbfb2ab919b6d0556f48cd29dd727e82cf5b59b92e78	2a9b5e09d1ca25aaaef3bbfb2ab919b6d0556f48cd29dd727e82cf5b59b92e78	6f07a712d41b3c56f01fd5f097b5b2fc38ee01b1f75b1ca3a89a6f6ded149107	6f07a712d41b3c56f01fd5f097b5b2fc38ee01b1f75b1ca3a89a6f6ded149107	d2668f41682e8ce3ddcbacb02fc666af1a2e07a11c7e1b1bbbc626f43a77b63b
0x00401510	0x00401530	CComplexThing__ReturnField78_00401510	USER_DEFINED	CComplexThing	validated-name-prefix	CActor|CAirUnit|CAnimal|CBattleEngine|CBigAirUnit|CBoat|CBomber|CBuilding|CBuildingNamedMesh|CCannon|CCarrier|CCarver|CComplexThing|CComponent|CCutscene|CDebris|CDiveBomber|CDropship|CEscapePod|CExplosion|CFeature|CFenrir|CGillM|CGillMHead|CGroundAttackAircraft|CGroundUnit|CGroundVehicle|CHazard|CHiveBoss|CInfantryUnit|CInfluenceNode|CLevelScriptThing|CMech|CMine|CMissile|CNamedMesh|CNormalSquad|CPlane|CPod|CRadar|CRelaxedSquad|CRocket|CRound|CSafeSide|CSentinel|CShell|CSimpleBuilding|CSpawnPoint|CSpawnerThing|CSphereTrigger|CSquad|CStart|CSubmarine|CTentacle|CThunderHead|CUnit|CWarspite|CWarspiteDome|CWingmanStart	59	0x00401510	0x00401513	1	4	4	0	2	4	4	2	true	0	0	0	0	0	true	ef9cb0387790b6d8dd04c53a8d88d9f74cbc72289d3efab4dcc86f7bf84c2850	ef9cb0387790b6d8dd04c53a8d88d9f74cbc72289d3efab4dcc86f7bf84c2850	79e62eeb1eb32686799a36992be3328791e2402aed417b8f37d87e577ff834e6	79e62eeb1eb32686799a36992be3328791e2402aed417b8f37d87e577ff834e6	a8515f3984c2a82f319b6366ebb5449d6c50222128f6c7271296776ab163876a
0x00401520	0x00401540	CComplexThing__NoOpFiveArgs_00401520	USER_DEFINED	CComplexThing	validated-name-prefix	CActor|CAnimal|CBuildingNamedMesh|CComplexThing|CCutscene|CDebris|CEscapePod|CExplosion|CFeature|CHazard|CInfluenceNode|CLevelScriptThing|CMissile|CNamedMesh|CRelaxedSquad|CRocket|CRound|CSafeSide|CShell|CSpawnPoint|CSpawnerThing|CSphereTrigger|CSquad|CStart|CWingmanStart	25	0x00401520	0x00401522	1	3	3	0	1	3	3	1	true	0	0	0	0	0	true	596494f50350462943d59d32bfc675a2c3e2e9a6aa0d0606422e3cbbffd86c6b	596494f50350462943d59d32bfc675a2c3e2e9a6aa0d0606422e3cbbffd86c6b	b6cbececf1b07e74f37d57710c68c31f0b92cb08d51093252b321b07542e177b	b6cbececf1b07e74f37d57710c68c31f0b92cb08d51093252b321b07542e177b	11a216f24178b08ebc7d3a9df940b591cf4a7cc3ef64c2b8726116f1733a51d5
0x00401530	0x00401550	CActor__VFunc_7_00401530	USER_DEFINED	CActor	validated-name-prefix	CActor	1	0x00401530	0x00401535	1	6	6	0	2	6	6	2	true	0	0	0	1	1	true	78555673c9e30cef6b6b90ed9f7d312da52011c1e075e9826064ea10886960a3	0f25bf38d915e01e89bfbbd32c999a0c9391c48de0a2814a1a655eec07aa0d21	fc9727eae305b45d1df8a58191610014e9104fa57b472dca0dbbded60cb84d82	fc9727eae305b45d1df8a58191610014e9104fa57b472dca0dbbded60cb84d82	5a94d23134338bcb7a6a2f3beb535493faf0676d6404caae718720c53046fedf
0x00401540	0x00401560	CActor__VFunc_38_00401540	USER_DEFINED	CActor	validated-name-prefix	CActor|CEscapePod|CMissile|CRocket|CShell	5	0x00401540	0x0040154e	1	15	15	0	4	15	15	4	true	0	0	0	0	0	true	ba300c280e11b5c2aeb5adc3e9a87ee4d938c73842ced382f2d94dcd7e4efcb3	ba300c280e11b5c2aeb5adc3e9a87ee4d938c73842ced382f2d94dcd7e4efcb3	8e0f895375b6bf52900dfa41e128c41bd8bbc0f7be86f74e793686eac73b54c1	8e0f895375b6bf52900dfa41e128c41bd8bbc0f7be86f74e793686eac73b54c1	7f88d164f1331b0addff83243899f52cb032fa0998d88fb3bb6478839a1c34b5
0x00401550	0x00401570	HYP__CActor__GetLocalLastFrameMovement	USER_DEFINED	CActor	validated-name-prefix	CActor|CAirUnit|CBigAirUnit|CBoat|CBomber|CBuilding|CBuildingNamedMesh|CCannon|CCarrier|CCarver|CComponent|CDiveBomber|CDropship|CEscapePod|CFeature|CFenrir|CGillM|CGillMHead|CGroundAttackAircraft|CGroundUnit|CGroundVehicle|CHiveBoss|CInfantryUnit|CMech|CMine|CMissile|CNamedMesh|CPlane|CPod|CRadar|CRocket|CRound|CSentinel|CShell|CSimpleBuilding|CSubmarine|CTentacle|CThunderHead|CUnit|CWarspite|CWarspiteDome	41	0x00401550	0x00401579	1	42	42	0	11	42	42	11	true	0	0	0	0	0	true	260e94f0f3dfd8c3d578859519b014b95f97b9bc3c81a55ddd59f8a967d446aa	260e94f0f3dfd8c3d578859519b014b95f97b9bc3c81a55ddd59f8a967d446aa	1606a86fca8a1517f58e8d871cac5f2738beb34c3bf2e941ad89d982a7e493dd	1606a86fca8a1517f58e8d871cac5f2738beb34c3bf2e941ad89d982a7e493dd	cf27fb0d8bfdfdfaf826392604bdbbf25d344cd4ad4047f01cf7917161df1b33
0x00401580	0x004015a0	CActor__VFunc_64_00401580	USER_DEFINED	CActor	validated-name-prefix	CActor|CBuildingNamedMesh|CEscapePod|CFeature|CMissile|CNamedMesh|CRocket|CRound|CShell	9	0x00401580	0x004015bc	1	61	61	0	15	61	61	15	true	0	0	0	0	0	true	e7eef9b9afc3a86acc2bc7ab24434970f78ab37597a9a3d062319e07ddd7c906	e7eef9b9afc3a86acc2bc7ab24434970f78ab37597a9a3d062319e07ddd7c906	0959c419cf1547c5bab943ccb08391816cebdb6ea0620d3ec75d6bbb4adcb0ff	0959c419cf1547c5bab943ccb08391816cebdb6ea0620d3ec75d6bbb4adcb0ff	0de9bdf84923d2a549d8364a44de9307cb252778bf8c9f145c1e1b4cdca7ef4b
0x004015c0	0x004015e0	HYP__CActor__scalar_deleting_dtor	USER_DEFINED	CActor	validated-name-prefix	CActor	1	0x004015c0	0x004015df	1	32	32	0	11	32	32	11	true	0	0	0	3	6	true	333506c1463fbbbf83027645f58ecac18e66340f20db9b82d2bebe10a9505fa0	65f5e4294077d6d9f631886e2a80bb7c88fc45f65b05be53ecc345cfae993647	a4284d7048388722363491cd93758810e80dc90a4580bc1797fd018f371e738e	a4284d7048388722363491cd93758810e80dc90a4580bc1797fd018f371e738e	8854b87d2a5acdfacdc013df336223700c3a098af695bbd2666cf6bddaa84f40
0x004015e0	0x00401600	HYP__CActor__Move	USER_DEFINED	CActor	validated-name-prefix	CActor	1	0x004015e0	0x004018f9	1	794	794	0	242	794	794	242	true	0	0	0	18	30	true	083c7a029afed634fa4108036a3057355e7dc3b78f8716f5d6588d49f8505a23	2725091929d47f3048a4c3cf53f6f8c8382c3a2234fdf46a4ea14a72ca00fb62	93b164ebb169a98f8c2712dfaf7990441edfb2f717a13c56337262d12cc54fc7	93b164ebb169a98f8c2712dfaf7990441edfb2f717a13c56337262d12cc54fc7	458d403f7a2baf5539b670e8aa8c4c23daf90d3fe0a737b063c9d4ae600f5696
0x00401900	0x00401920	HYP__CActor__MoveTo	USER_DEFINED	CActor	validated-name-prefix	CActor|CAirUnit|CBattleEngine|CBigAirUnit|CBoat|CBomber|CBuilding|CBuildingNamedMesh|CCannon|CCarrier|CCarver|CComponent|CDiveBomber|CDropship|CEscapePod|CFeature|CFenrir|CGillM|CGillMHead|CGroundAttackAircraft|CGroundUnit|CGroundVehicle|CHiveBoss|CInfantryUnit|CMech|CMine|CMissile|CNamedMesh|CPlane|CPod|CRadar|CRocket|CRound|CSentinel|CShell|CSimpleBuilding|CSubmarine|CTentacle|CThunderHead|CUnit|CWarspite|CWarspiteDome	42	0x00401900	0x0040190c	1	13	13	0	4	13	13	4	true	0	0	0	1	2	true	b159d7f0c1cc75d25c522ab4ec0c260ddc2af1ca3646378268c9dcf1d0ae2ef5	9674fdd60f575f3dd867274ad3c9aa7ea5a9bafe2b59fd721177e8caf68bfd4a	6e7f7c8aa921cdfb0e13d9443267c1ba4b9c5d86f9cca00b1afefe69385f65c4	6e7f7c8aa921cdfb0e13d9443267c1ba4b9c5d86f9cca00b1afefe69385f65c4	866cbf3d990386835123d046e7e72c26a6d9517e93c16899f1aee77bc803b923
0x00401910	0x00401930	HYP__CActor__Teleport	USER_DEFINED	CActor	validated-name-prefix	CActor|CAirUnit|CBattleEngine|CBigAirUnit|CBoat|CBomber|CBuilding|CBuildingNamedMesh|CCannon|CCarrier|CCarver|CComponent|CDiveBomber|CDropship|CEscapePod|CFeature|CFenrir|CGillM|CGillMHead|CGroundAttackAircraft|CGroundUnit|CGroundVehicle|CHiveBoss|CInfantryUnit|CMech|CMine|CMissile|CNamedMesh|CPlane|CPod|CRadar|CRocket|CRound|CSentinel|CShell|CSimpleBuilding|CSubmarine|CTentacle|CThunderHead|CUnit|CWarspite|CWarspiteDome	42	0x00401910	0x004019a0	1	145	145	0	55	145	145	55	true	0	0	0	2	3	true	eeb8009bb817d8662f1dcc461cab29d3ee05b4df5e36c214bd270bc5315e0039	61863476df3469de3afa4a90f0d7b19221d820cbab235196d66df73869a45e56	a7d347266c2807d210d4ec384df976e06ac2ad9cbd72714fab96cb79fa859afd	a7d347266c2807d210d4ec384df976e06ac2ad9cbd72714fab96cb79fa859afd	3f7283eabac6fc024571a926083c496847948ddf6903bf8744ff1f3c843797b4
0x004019b0	0x004019d0	HYP__CActor__TeleportOrientation	USER_DEFINED	CActor	validated-name-prefix	CActor|CBuildingNamedMesh|CEscapePod|CFeature|CMissile|CNamedMesh|CRocket|CRound|CShell	9	0x004019b0	0x004019d3	1	36	36	0	14	36	36	14	true	0	0	0	1	1	true	4a1797a3570f016d1b1a7dea816c58392215d4474115d2abb79b0942410595d4	01da66fac36ce0114108345c73d2ec0302cc8c7397dc8563e16b62385da9c2fb	c7cf422257e8044940cc0839a2ffd7ecccea1c940d6fe0f1a82a7d00549d8f52	c7cf422257e8044940cc0839a2ffd7ecccea1c940d6fe0f1a82a7d00549d8f52	bc7af98af87b17d73daa65b12a7d268d8fc512d1c3aaec84c92e987565b27623
0x004019e0	0x00401a00	HYP__CActor__HandleEvent	USER_DEFINED	CActor	validated-name-prefix	CActor|CEscapePod|CFeature|CRocket|CShell	5	0x004019e0	0x00401b4e	1	367	367	0	117	367	367	117	true	0	0	0	6	11	true	6df8c9bbe75b4713fc62568f31317e25b13be3d521edf1e0446cce36282cc15f	d900415a01d2151105c834c45862b230bfad91974581f921546616a8a14f427d	ba5eaa123fb68909f9687bb50e423cf05368261b26a18d6de9b6e8d3f2f37b54	ba5eaa123fb68909f9687bb50e423cf05368261b26a18d6de9b6e8d3f2f37b54	34f37e9a08814d664dc06b4d6c44bf75165363e6727b3845c58bf3ecd01a0b40
0x00401be0	0x00401c00	HYP__CActor__GetRenderPos	USER_DEFINED	CActor	validated-name-prefix	CActor|CAirUnit|CBigAirUnit|CBoat|CBomber|CBuilding|CBuildingNamedMesh|CCannon|CCarrier|CCarver|CDiveBomber|CDropship|CEscapePod|CFeature|CFenrir|CGillM|CGroundAttackAircraft|CGroundUnit|CGroundVehicle|CHiveBoss|CInfantryUnit|CMech|CMine|CMissile|CNamedMesh|CPlane|CPod|CRadar|CRocket|CRound|CSentinel|CShell|CSimpleBuilding|CSubmarine|CThunderHead|CUnit|CWarspite|CWarspiteDome	38	0x00401be0	0x00401c4b	1	108	108	0	27	108	108	27	true	0	0	0	1	2	true	541b75da3e8792d1bc557fa453e01ddd27cb0166287bb18e830308a6edfff0fe	16d3a9260fdf8cdc4f1205fe6339b327e6a856327bbf7e5add9fae5f19a838e7	399f872cb35e80edc8654385a595e3f46fc649c18ea195d00bdbd73c7e93d821	399f872cb35e80edc8654385a595e3f46fc649c18ea195d00bdbd73c7e93d821	64e5797e35cdbfe6209973c9c7facdb8e5c0e09abbacb3cfcbff67eb1f158b3b
0x00401c50	0x00401c70	HYP__CActor__GetRenderOrientation	USER_DEFINED	CActor	validated-name-prefix	CActor|CAirUnit|CBigAirUnit|CBoat|CBomber|CBuilding|CBuildingNamedMesh|CCannon|CCarrier|CCarver|CDiveBomber|CDropship|CEscapePod|CFeature|CFenrir|CGillM|CGroundAttackAircraft|CGroundUnit|CGroundVehicle|CHiveBoss|CInfantryUnit|CMech|CMine|CMissile|CNamedMesh|CPlane|CPod|CRadar|CRocket|CRound|CSentinel|CShell|CSimpleBuilding|CSubmarine|CThunderHead|CUnit|CWarspite|CWarspiteDome	38	0x00401c50	0x00401eb9	1	618	618	0	183	618	618	183	true	0	0	0	10	13	true	52d1ad029588abd023abcef75c383cb497240c5ef2665db0def0e6c2fbe849da	8578dcd2ab02e28f59c20e406cc52f793ee9ad8ecffe6f8c16e4bcc54a9f999a	3fcc2eb711502b931d3ef98ccc0678e2251650659c7fc41179d4d7b3f8cca89f	3fcc2eb711502b931d3ef98ccc0678e2251650659c7fc41179d4d7b3f8cca89f	d7e02cad0611cd34543997e530d3991f4e8cb90bcf1c09dad3217900fa159e39
0x00401f70	0x00401f90	HYP__CActor__IsOnGround	USER_DEFINED	CActor	validated-name-prefix	CActor|CAirUnit|CBattleEngine|CBigAirUnit|CBomber|CBuildingNamedMesh|CCarrier|CCarver|CComponent|CDiveBomber|CDropship|CEscapePod|CFeature|CFenrir|CGillMHead|CGroundAttackAircraft|CHiveBoss|CMissile|CNamedMesh|CPlane|CPod|CRadar|CRocket|CRound|CShell|CSimpleBuilding|CSubmarine|CTentacle|CUnit	29	0x00401f70	0x00401f91	1	34	34	0	10	34	34	10	true	0	0	0	2	3	true	e000a0041ac6b1f15e89b01aa40f9102c6a8a571e296c7ef2763917e14aea4cd	eb06f28205f3edfa0d6228e46c0ca02f6bdd90db9aadec3257909c0bf4d516ad	62fe97c0e1062d4bbc15cad1752cd31cfd0d6d6eb706c1b2343a3122606c4dea	62fe97c0e1062d4bbc15cad1752cd31cfd0d6d6eb706c1b2343a3122606c4dea	3c6a1abc40bd0aa36af75f3445006b1df6769844efc841884cc5c32dc3d1bf29
