# Ghidra function-name table -- address -> current saved symbol
# Purpose : the resolution authority for tools/re_function_doc_names_check.py.
#           It is a name index, not a database and not a disassembly.
# Derived : live maintainer Ghidra project (C:\Users\david\Ghidra\Projects), exported headless by
#           tools/ExportFullFunctionInventory.java on 2026-07-27 17:49 local, after
#           the 580-creation / AIF / DPI mutation waves, the 533-name vtable naming
#           wave, and both destructor demotions (0x0048c300, 0x005386d0).
# Specimen: BEA.exe MD5 3b456964020070efe696d2cc09464a55,
#           SHA-256 74154bfae14ddc8ecb87a0766f5bc381c7b7f1ab334ed7a753040eda1e1e7750
# Source  : local-lab/re-ledger/naming-wave-2026-07-27/inv-LIVE2-functions.tsv
#           sha256 2f9d352eaec3005d1827660f86403d25e45b67158eeba1b98363565a30811228
#           (gitignored; this file is the promoted 4-column projection of it)
# Reproduced: an independent export of the same database (inv-LIVE1-functions.tsv)
#           agrees with it on all 7555 names, 0 differences.
# DATED PROJECTION: reverse-engineering/ghidra/ was promoted from the 8,125-function
#           live project on 2026-08-09. This 7,555-row table remains the historical
#           2026-07-27 name index used by its owning documentation check; it is no
#           longer a current database projection.
# Columns : address, name, bodyMin, bodyMax (hex). 67 functions have
#           non-contiguous bodies, so bodyMin..bodyMax over-covers for those;
#           6 of the 7555 spans overlap their predecessor.
# text_range: 0x00401000-0x005d7fff
address	name	bodyMin	bodyMax
0x0043b4c0	CExplosionVolumetric__ApplyToExplosionByName	0x0043b4c0	0x0043b54f
0x0043b550	CExplosionSmart__ApplyToExplosionByName	0x0043b550	0x0043b5df
0x0043b5e0	CExplosionOriented__ApplyToExplosionByName	0x0043b5e0	0x0043b66f
0x0043b670	CExplosionLight__ApplyToExplosionByName	0x0043b670	0x0043b6ff
0x0043b700	CExplosionTime__ApplyToExplosionByName	0x0043b700	0x0043b78f
0x0043b790	CExplosionSound__ApplyToExplosionByName	0x0043b790	0x0043b87c
0x0043b880	CExplosionWaterSound__ApplyToExplosionByName	0x0043b880	0x0043b96c
0x0043b970	CPhysicsExplosionValueLeaf__shared_scalar_deleting_dtor	0x0043b970	0x0043b98f
0x0043b990	CPhysicsScriptStatements__CreateStatementType8	0x0043b990	0x0043bb0e
0x0043bb30	CFeatureLife__ApplyToFeatureByName	0x0043bb30	0x0043bbbf
0x0043bbc0	CPhysicsFeatureValue__scalar_deleting_dtor	0x0043bbc0	0x0043bbe1
0x0043bbf0	CFeatureIcon__ApplyToFeatureByName	0x0043bbf0	0x0043bc7f
0x0043bc80	CFeatureInvincible__ApplyToFeatureByName	0x0043bc80	0x0043bd36
0x0043bd40	CFeatureLockable__ApplyToFeatureByName	0x0043bd40	0x0043bdf6
0x0043be00	CPhysicsFeatureValue__dtor_base	0x0043be00	0x0043be06
0x0043be10	CFeatureMesh__ApplyToFeatureByName	0x0043be10	0x0043beff
0x0043bf00	CFeatureNoise__ApplyToFeatureByName	0x0043bf00	0x0043bfec
0x0043bff0	CPhysicsFeatureValueLeaf__shared_scalar_deleting_dtor	0x0043bff0	0x0043c00f
0x0043c010	CFeatureExplosion__ApplyToFeatureByName	0x0043c010	0x0043c0a8
0x0043c0b0	CPhysicsScriptStatements__CreateStatementType9	0x0043c0b0	0x0043c18f
0x0043c1a0	CHazardRadius__ApplyToHazardByName	0x0043c1a0	0x0043c22f
0x0043c230	CPhysicsHazardValueLeaf__shared_scalar_deleting_dtor	0x0043c230	0x0043c24f
0x0043c250	CPhysicsHazardValue__scalar_deleting_dtor	0x0043c250	0x0043c271
0x0043c280	CHazardDamage__ApplyToHazardByName	0x0043c280	0x0043c30f
0x0043c310	CPhysicsHazardValue__dtor_base	0x0043c310	0x0043c316
0x0043c320	CHazardNoise__ApplyToHazardByName	0x0043c320	0x0043c40c
0x0043c410	CHazardEffect__ApplyToHazardByName	0x0043c410	0x0043c4fc
0x0043c500	CPhysicsScriptStatements__CreateStatementType10	0x0043c500	0x0043ca03
0x0043ca70	CComponentMaxYaw__ApplyToComponentByName	0x0043ca70	0x0043cb09
0x0043cb10	CPhysicsComponentValue__VFunc_0_0043cb10	0x0043cb10	0x0043cb31
0x0043cb40	CComponentMaxTurretYaw__ApplyToComponentByName	0x0043cb40	0x0043cbd9
0x0043cbe0	CComponentLife__ApplyToComponentByName	0x0043cbe0	0x0043cc79
0x0043cc80	CComponentMaxTargetRange__ApplyToComponentByName	0x0043cc80	0x0043cd19
0x0043cd20	CComponentTurnRate__ApplyToComponentByName	0x0043cd20	0x0043cdb9
0x0043cdc0	CComponentTurretTurnRate__ApplyToComponentByName	0x0043cdc0	0x0043ce59
0x0043ce60	CComponentBig__ApplyToComponentByName	0x0043ce60	0x0043cf1f
0x0043cf20	CComponentIndiscriminate__ApplyToComponentByName	0x0043cf20	0x0043cfdf
0x0043cfe0	CComponentTentacle__ApplyToComponentByName	0x0043cfe0	0x0043d09f
0x0043d0a0	CComponentDetach__ApplyToComponentByName	0x0043d0a0	0x0043d15f
0x0043d160	CComponentLockable__ApplyToComponentByName	0x0043d160	0x0043d21f
0x0043d220	CComponentSweeping__ApplyToComponentByName	0x0043d220	0x0043d2df
0x0043d2e0	CComponentPassOnHitEffect__ApplyToComponentByName	0x0043d2e0	0x0043d39f
0x0043d3a0	CComponentDeploy__ApplyToComponentByName	0x0043d3a0	0x0043d45f
0x0043d460	CComponentDeployDamageMultiplier__ApplyToComponentByName	0x0043d460	0x0043d4f9
0x0043d500	CComponentAttackPriority__ApplyToComponentByName	0x0043d500	0x0043d59d
0x0043d5a0	CPhysicsComponentValueLeaf__shared_scalar_deleting_dtor	0x0043d5a0	0x0043d5bf
0x0043d5c0	CComponentUse__ApplyToComponentByName	0x0043d5c0	0x0043d669
0x0043d670	CComponentValue02__GetSerializedSize	0x0043d670	0x0043d6a5
0x0043d6b0	CComponentUseSpawner__ApplyToComponentByName	0x0043d6b0	0x0043d759
0x0043d760	CComponentMesh__ApplyToComponentByName	0x0043d760	0x0043d84f
0x0043d850	CComponentExplosion__ApplyToComponentByName	0x0043d850	0x0043d8eb
0x0043d8f0	CComponentVent__ApplyToComponentByName	0x0043d8f0	0x0043d9e5
0x0043d9f0	CComponentSmallExplosion__ApplyToComponentByName	0x0043d9f0	0x0043da8b
0x0043da90	CComponentNoise__ApplyToComponentByName	0x0043da90	0x0043db85
0x0043db90	CComponentBasedOn__ApplyToComponentByName	0x0043db90	0x0043dcb3
0x0043dcc0	CPhysicsComponentValue__dtor_base	0x0043dcc0	0x0043dcc6
0x0043dcd0	CPhysicsScriptStatements__CreateStatementType11	0x0043dcd0	0x0043dd5d
0x0043dd60	CPhysicsSeekType__scalar_deleting_dtor	0x0043dd60	0x0043dd81
0x0043dd90	CPhysicsSeekTypeLeaf__shared_scalar_deleting_dtor	0x0043dd90	0x0043ddaf
0x0043ddb0	CPhysicsSeekType__dtor_base	0x0043ddb0	0x0043ddb6
0x0043ddc0	CPhysicsScriptStatements__CreateStatementType12	0x0043ddc0	0x0043e249
0x0043e2b0	CPhysicsBehaviourTypeLeaf__shared_scalar_deleting_dtor	0x0043e2b0	0x0043e2cf
0x0043e2d0	CPhysicsBehaviourType__scalar_deleting_dtor	0x0043e2d0	0x0043e2f1
0x0043e300	CPhysicsBehaviourType__dtor_base	0x0043e300	0x0043e306
0x0043e310	CPhysicsScriptStatements__CreateStatementType13	0x0043e310	0x0043e39d
0x0043e3a0	CPhysicsAlligenceTypeLeaf__shared_scalar_deleting_dtor	0x0043e3a0	0x0043e3bf
0x0043e3c0	CPhysicsAlligenceType__dtor_base	0x0043e3c0	0x0043e3c6
0x0043e3d0	CPhysicsAlligenceType__scalar_deleting_dtor	0x0043e3d0	0x0043e3f1
0x0043e400	CPhysicsScriptStatements__CreateStatementType14	0x0043e400	0x0043e4c3
0x0043e4e0	CPhysicsNavMapTypeLeaf__shared_scalar_deleting_dtor	0x0043e4e0	0x0043e4ff
0x0043e500	CPhysicsNavMapType__scalar_deleting_dtor	0x0043e500	0x0043e521
0x0043e530	CPhysicsNavMapType__dtor_base	0x0043e530	0x0043e536
0x0043e540	CPhysicsScriptStatements__CreateStatementType15	0x0043e540	0x0043e5cd
0x0043e5d0	CPhysicsStateTypeLeaf__shared_scalar_deleting_dtor	0x0043e5d0	0x0043e5ef
0x0043e5f0	CPhysicsStateType__scalar_deleting_dtor	0x0043e5f0	0x0043e611
0x0043e620	CPhysicsStateType__dtor_base	0x0043e620	0x0043e626
0x0043e630	CFlexArray__SkipBytesFromMemBuffer	0x0043e630	0x0043e651
0x0043e660	CWeaponLanguageName__VFunc_1_0043e660	0x0043e660	0x0043e7b7
0x0043e8e0	CCutscene__dtor_base	0x0043e8e0	0x0043e9bb
0x0043e9c0	CThing__CopyGlobal0066ea10Block10ToOut_0043e9c0	0x0043e9c0	0x0043e9eb
0x0043e9f0	CThing__GetRenderPos	0x0043e9f0	0x0043ea13
0x0043ea20	CComplexThing__GetRenderOrientation	0x0043ea20	0x0043ea36
0x0043ea40	CCutscene__VFunc_7_0043ea40	0x0043ea40	0x0043ea45
0x0043ea50	FUN_0043ea50	0x0043ea50	0x0043ea55
0x0043ea60	CCutscene__VFunc_38_0043ea60	0x0043ea60	0x0043ea6e
0x0043ea70	FUN_0043ea70	0x0043ea70	0x0043ea76
0x0043ea80	FUN_0043ea80	0x0043ea80	0x0043ea86
0x0043ea90	CCutscene__scalar_deleting_dtor	0x0043ea90	0x0043eaaf
0x0043eab0	CCutscene__Init	0x0043eab0	0x0043ec9a
0x0043eca0	CCutscene__ClearAnimationsAndStop	0x0043eca0	0x0043ed11
0x0043ed20	CCutsceneAnimNode__DestroyRecursive	0x0043ed20	0x0043ed70
0x0043ed80	CCutscene__Load	0x0043ed80	0x0043f20b
0x0043f210	CCutscene__AddAnimation	0x0043f210	0x0043f335
0x0043f340	CCutscene__Start	0x0043f340	0x0043f412
0x0043f420	CCutscene__Stop	0x0043f420	0x0043f50e
0x0043f510	CCutscene__InitAnimations	0x0043f510	0x0043f677
0x0043f680	CCutscene__VFunc_6_0043f680	0x0043f680	0x0043f686
0x0043f690	CCutscene__Update	0x0043f690	0x0043fa6b
0x0043fa70	CCutscene__PrepareAnimations	0x0043fa70	0x0043fca9
0x0043fcb0	CCutscene__EventDispatchUpdate	0x0043fcb0	0x0043fccc
0x0043fcd0	CCutscene__ForceEnd	0x0043fcd0	0x0043fce2
0x0043fcf0	FUN_0043fcf0	0x0043fcf0	0x0043fd0e
0x0043fde0	CCylinder__ctor	0x0043fde0	0x0043fe1b
0x0043fe20	CCylinder__ResolveCollisionVFunc02	0x0043fe20	0x004404e2
0x004404f0	Vec3__NegateToOut	0x004404f0	0x0044050c
0x00440510	CCylinder__VFunc_4_00440510	0x00440510	0x00440ab1
0x00440ad0	CWaterRenderSystem__BuildGridIndexBuffer	0x00440ad0	0x00440b69
0x00440b70	CDamage__ctor_clear_head_and_init_flag	0x00440b70	0x00440b82
0x00440b90	CDamage__Init	0x00440b90	0x00440bfb
0x00440c00	CDamage__FreeOwnedDamageObjects	0x00440c00	0x00440c3a
0x00440c40	CDamage__ResetDamageTables	0x00440c40	0x00440c6e
0x00440c70	CDamage__LoadDamageTexture	0x00440c70	0x00440e52
0x00440eb0	CDamage__InsertCellEntry	0x00440eb0	0x00440f7d
0x00440f80	CDamage__RemoveCellEntryByCoords	0x00440f80	0x00440ffc
0x00441000	CDamage__CreateTextureBuffer	0x00441000	0x00441083
0x00441090	FUN_00441090	0x00441090	0x004410ae
0x004411a0	CDebris__Init	0x004411a0	0x00441312
0x00441320	CDebris__dtor_base	0x00441320	0x0044135e
0x00441360	CDebris__GetClassName	0x00441360	0x00441365
0x00441370	CDebris__GetClassId	0x00441370	0x00441375
0x00441380	CDebris__scalar_deleting_dtor	0x00441380	0x0044139f
0x004413a0	CDebris__Render	0x004413a0	0x00441418
0x00441420	CDebris__RenderImposter	0x00441420	0x0044148b
0x00441490	CDXEngine__UpdateWrappedThingPositionsAndDistance	0x00441490	0x004415a6
0x004415b0	FUN_004415b0	0x004415b0	0x00441619
0x004416b0	CDebugLog__VFunc_0_004416b0	0x004416b0	0x004416d1
0x004416e0	CConsole__ResetStatusHistoryBuffer	0x004416e0	0x0044172b
0x00441730	CLIParams__SetField04	0x00441730	0x00441739
0x00441740	CConsole__Printf	0x00441740	0x0044189c
0x004418a0	CConsole__PrintfNoNewline	0x004418a0	0x004419d7
0x004419e0	CConsole__RenderStatusHistoryOverlay	0x004419e0	0x00441b01
0x00441b10	CGame__SetGlobalSelectionSnapshot	0x00441b10	0x00441b71
0x00441b80	Platform__ProcessPendingScreenDump	0x00441b80	0x00441e1f
0x00441e20	CDXFrontEndVideo__ClearByteFlag	0x00441e20	0x00441e25
0x00441e30	CDXFrontEndVideo__SetByteFlagAndReturnOld	0x00441e30	0x00441e35
0x00441e40	CGame__ClearDwordValue	0x00441e40	0x00441e46
0x00441e50	CDebugMarkers__Shutdown	0x00441e50	0x00441e92
0x00441ea0	CDebugMarkers__Render	0x00441ea0	0x004422c9
0x004422d0	CDebugMarker__ctor	0x004422d0	0x0044237b
0x00442380	CDebugMarker__UnlinkFromGlobalList	0x00442380	0x004423a5
0x004423b0	FUN_004423b0	0x004423b0	0x004423ce
0x004425a0	CDestructableSegment__Init	0x004425a0	0x0044263a
0x00442640	CDestroyableSegment__scalar_deleting_dtor	0x00442640	0x0044265f
0x00442660	CDestroyableSegment__dtor_base	0x00442660	0x004426f0
0x00442700	CDestructableSegment__RegisterChild	0x00442700	0x0044270f
0x00442710	CDestroyableSegment__SpawnConfiguredExplosion	0x00442710	0x0044286c
0x00442870	CDestroyableSegment__VFunc_11_RecomputeDamageScaleFields	0x00442870	0x00442883
0x00442890	CDestroyableSegment__SumActiveValueRecursive	0x00442890	0x004428fa
0x00442900	CDestructableSegment__GetTotalHealth	0x00442900	0x0044295a
0x00442960	CDestroyableSegment__VFunc_03_ApplyDamage	0x00442960	0x00442996
0x004429a0	CDestructableSegment__DispatchChildDestructionEvents	0x004429a0	0x00442a79
0x00442a80	CDestructableSegment__SetSubtreeActiveFlagRecursive	0x00442a80	0x00442ab2
0x00442ac0	CDestructableSegment__PropagateDamageToChildren	0x00442ac0	0x00442afd
0x00442b00	CDestroyableSegment__VFunc_06_CheckParentBreakGate	0x00442b00	0x00442b15
0x00442b20	CDestroyableSegment__VFunc_08_HandleSegmentBreak	0x00442b20	0x00442d35
0x00442d40	CDestroyableSegment__VFunc_09_UpdatePickupAndChildSlot09	0x00442d40	0x00442f53
0x00442f60	CDestroyableSegment__VFunc_10_SpawnRubbleEffects	0x00442f60	0x004433e0
0x004433f0	CDestroyableCoreSegment__AreCoreChildrenDestroyed	0x004433f0	0x00443455
0x00443460	CDestroyableSegment__VFunc_00_HandleEvent3000Dispatch	0x00443460	0x00443473
0x00443480	CDestroyableCoreSegment__Init	0x00443480	0x004434bb
0x004434c0	CDestroyableCoreSegment__VFunc_07_GetCoreField48	0x004434c0	0x004434c3
0x004434d0	CDestroyableCoreSegment__scalar_deleting_dtor	0x004434d0	0x004434ef
0x004434f0	CDestroyableCoreSegment__dtor_base	0x004434f0	0x00443580
0x00443590	CDestroyableCoreSegment__VFunc_11_RecomputeCoreDamageScaleFields	0x00443590	0x004435ba
0x004435c0	CDestroyableCoreSegment__VFunc_06_CheckParentBreakGate	0x004435c0	0x004435e2
0x004435f0	CDestroyableCoreSegment__VFunc_03_ApplyDamage	0x004435f0	0x00443655
0x00443660	CDestroyableCoreSegment__VFunc_08_HandleCoreBreakOrCascade	0x00443660	0x004436c4
0x004436d0	CDestroyableCoreSegment__VFunc_00_HandleEvent3000And3002Dispatch	0x004436d0	0x00443770
0x00443780	CDestroyableSwapSegment__VFunc_03_ApplyDamage	0x00443780	0x0044380d
0x00443810	CDestroyableSwapSegment__VFunc_08_HandleSegmentBreak	0x00443810	0x0044382e
0x00443830	CDestroyableSwapSegment__VFunc_04_GetDamageStageIndex	0x00443830	0x00443881
0x00443890	CDestroyableExtraSegment__VFunc_03_ApplyDamage	0x00443890	0x004439b9
0x004439c0	CDestroyableSegment__SharedVFunc_08_HandleChildBreak	0x004439c0	0x004439e3
0x004439f0	CDestroyableExtraUseMeshSegment__VFunc_11_RecomputeEndDamageScaleFields	0x004439f0	0x00443a17
0x00443a20	CDestroyableExtraUseMeshSegment__VFunc_10_SpawnEndRubbleEffects	0x00443a20	0x00443e94
0x00443ea0	CDestroyableSegmentComponent__VFunc_08_HandleComponentBreak	0x00443ea0	0x00443ec5
0x00443ed0	FUN_00443ed0	0x00443ed0	0x00443eee
0x00443fc0	CDestructableSegmentsController__Ctor	0x00443fc0	0x00443ffd
0x00444000	CDestructableSegmentsController__Dtor	0x00444000	0x00444020
0x00444030	CDestructableSegmentsController__DamageSegmentByIndexAndUpdateThreshold	0x00444030	0x00444157
0x00444160	CDestructableSegmentsController__ApplyRandomDamageBurstAndUpdateThreshold	0x00444160	0x004442ce
0x004442d0	CDestructableSegmentsController__GetSegmentLastDamageTimeByIndex	0x004442d0	0x004442f1
0x00444300	CDestructableSegmentsController__GetSegmentLastDamageAmountByIndex	0x00444300	0x00444321
0x00444330	CDestructableSegmentsController__GetCurrentSubtreeHealthIfAnyActive	0x00444330	0x0044436e
0x00444370	CDestructableSegmentsController__GetRootSubtreeHealthIfAnyActive	0x00444370	0x004443ae
0x004443b0	CDestructableSegmentsController__GetCachedTotalHealthIfAnyActive	0x004443b0	0x004443e9
0x004443f0	CDestructableSegmentsController__TriggerCoreCascadeIfEligible	0x004443f0	0x00444443
0x00444450	CDestructableSegmentsController__SetSegmentField0CByName	0x00444450	0x004444aa
0x004444b0	CDestructableSegmentsController__SetSegmentFields0C10ByName	0x004444b0	0x0044451e
0x00444520	CDestructableSegmentsController__FindSegmentByName	0x00444520	0x00444571
0x00444580	CDestructableSegmentsController__SetAllSegmentsField0C	0x00444580	0x004445a6
0x004445b0	CDestructableSegmentsController__SetSegmentActiveFlagByName	0x004445b0	0x00444619
0x00444620	CDestructableSegmentsController__SetAllSegmentsActiveFlagAndRefreshMetric	0x00444620	0x00444657
0x00444660	CDestructableSegmentsController__Init	0x00444660	0x0044493b
0x00444940	CDestroyableSegmentComponent__scalar_deleting_dtor	0x00444940	0x0044495f
0x00444960	CDestroyableSegmentComponent__dtor_base	0x00444960	0x004449bc
0x004449c0	CDestructableSegmentsController__CreateSegment	0x004449c0	0x00444bcc
0x00444be0	CDestroyableSegmentVariant__scalar_deleting_dtor	0x00444be0	0x00444bff
0x00444c00	CDestroyableSegment__dtor_base_thunk	0x00444c00	0x00444c04
0x00444c10	CDestructableSegmentsController__ProcessNode	0x00444c10	0x00444ef7
0x00444f00	CUnitAI__CallIndexedEntryVFunc10	0x00444f00	0x00444f1a
0x00444f20	CUnitAI__CanUseIndexedSegmentEntry	0x00444f20	0x0044500c
0x00445010	CDestructableSegmentsController__GetTargetValueOrFallback	0x00445010	0x00445064
0x00445070	CDiveBomber__SelectTarget	0x00445070	0x0044515a
0x00445160	FUN_00445160	0x00445160	0x0044517e
0x00445250	CDiveBomber__VFunc_9_00445250	0x00445250	0x0044537d
0x00445380	CDiveBomberAI__scalar_deleting_dtor	0x00445380	0x0044539f
0x004453a0	CDiveBomberAI__dtor_base	0x004453a0	0x0044543e
0x00445440	CDiveBomberGuide__scalar_deleting_dtor	0x00445440	0x0044545f
0x00445460	CDiveBomberGuide__dtor_base	0x00445460	0x004454bc
0x004454c0	CDiveBomber__VFunc_66_004454c0	0x004454c0	0x00445563
0x00445570	CUnitAI__PlayOpenAnimationIfState1Or3	0x00445570	0x004455b3
0x004455c0	CUnitAI__PlayCloseAnimationIfState0Or2	0x004455c0	0x00445602
0x00445610	CDiveBomber__AdvanceOpenCloseShootAnimationState	0x00445610	0x004456d5
0x004456e0	FUN_004456e0	0x004456e0	0x004456fe
0x004457d0	CDiveBomberAI__VFunc_8_004457d0	0x004457d0	0x004458f6
0x00445900	CDiveBomberAI__VFunc_9_00445900	0x00445900	0x00445acb
0x00445ad0	CUnitAI__UpdateDoorWingEngagement_CloseRange	0x00445ad0	0x00445f3e
0x00445f40	CUnitAI__UpdateDoorWingEngagement_MidRange	0x00445f40	0x00446141
0x00446150	CUnitAI__UpdateDoorWingEngagement_LongRange	0x00446150	0x004463ff
0x00446400	CUnitAI__EnterDoorWingOpenTrackingState	0x00446400	0x00446479
0x00446480	CDiveBomberAI__VFunc_3_00446480	0x00446480	0x0044674f
0x00446840	CDiveBomberGuide__VFunc_3_00446840	0x00446840	0x00446c7e
0x00446d70	CDropship__Init	0x00446d70	0x0044703f
0x00447040	CDropshipAI__scalar_deleting_dtor	0x00447040	0x0044705f
0x00447060	CDropshipAI__dtor_base	0x00447060	0x004470fe
0x00447100	CDropship__dtor_base	0x00447100	0x00447116
0x00447120	CDropship__VFunc66_ProcessDoorThrustersChildrenAndSmallExplosions	0x00447120	0x00447a38
0x00447a40	CDropship__SetDoorWingState2AndClampYawDelta	0x00447a40	0x00447ab5
0x00447ac0	CDropship__PlayWingFoldedAnimationAndSetState3	0x00447ac0	0x00447b08
0x00447b10	CDropship__PlayWingUnfoldedAnimationAndSetState5	0x00447b10	0x00447b4e
0x00447b50	CActor__SetFieldD0ToNow_00402010	0x00447b50	0x00447b54
0x00447b60	CUnitAI__HasReachedCachedAnchorPoint	0x00447b60	0x00447ba1
0x00447bb0	CUnitAI__GetOrGenerateCachedAnchorPoint	0x00447bb0	0x00447d40
0x00447d50	CUnitAI__IsCachedAnchorPointValid	0x00447d50	0x00447f44
0x00447f50	CDropship__VFunc_93_00447f50	0x00447f50	0x00447f94
0x00447fa0	CDropship__AdvanceDoorWingAnimationState	0x00447fa0	0x004480b2
0x004480c0	CUnitAI__CanContinueDoorWingTransition	0x004480c0	0x0044810f
0x00448110	CUnitAI__SetDoorWingState6	0x00448110	0x0044811a
0x00448120	CUnitAI__SetDoorWingState7AndMirrorYawOffset	0x00448120	0x0044813c
0x00448140	CDropship__VFunc_117_00448140	0x00448140	0x00448151
0x00448160	CDropship__VFunc_97_00448160	0x00448160	0x0044816e
0x00448170	CDropship__TraceGroundAndSpawnThrusterDust	0x00448170	0x0044835e
0x00448360	CDropship__VFunc_45_00448360	0x00448360	0x00448393
0x00448490	CDropshipAI__VFunc_8_00448490	0x00448490	0x0044857e
0x00448580	CDropshipAI__VFunc_09_00448580	0x00448580	0x004487ba
0x004487e0	CDropshipAI__VFunc_3_004487e0	0x004487e0	0x00448838
0x00448930	CDropshipGuide__VFunc_03_00448930	0x00448930	0x0044953e
0x00449560	Vec3__AssignFromValuePointersAndReturnThis	0x00449560	0x0044957e
0x00449580	FUN_00449580	0x00449580	0x0044959e
0x004496e0	CEndLevelData__IsAllSecondaryObjectivesComplete	0x004496e0	0x0044972c
0x00449730	FUN_00449730	0x00449730	0x0044974e
0x00449820	CEngine__ctor	0x00449820	0x0044988b
0x00449890	CEngine__Shutdown	0x00449890	0x004499cf
0x004499d0	CEngine__Init	0x004499d0	0x00449d31
0x00449d40	OID__FreeObject_Callback	0x00449d40	0x00449d4f
0x00449d50	CEngine__InitResources	0x00449d50	0x00449dbb
0x00449dc0	CEngine__LoadAllNamedMeshes	0x00449dc0	0x00449ee0
0x00449ef0	CEngine__GetViewMatrixFromCamera	0x00449ef0	0x0044a012
0x0044a020	CEngine__SetViewpoint	0x0044a020	0x0044a0be
0x0044a0c0	CDXMeshVB__GetGlobalZeroDouble	0x0044a0c0	0x0044a0c6
0x0044a0d0	CEngine__SelectViewpoint	0x0044a0d0	0x0044a104
0x0044a110	CEngine__ResetPos	0x0044a110	0x0044a124
0x0044a130	CEngine__InitDamageSystem	0x0044a130	0x0044a1b1
0x0044a1c0	CEngine__UpdatePos	0x0044a1c0	0x0044a1e0
0x0044a1f0	CEngine__LoadMixers	0x0044a1f0	0x0044a291
0x0044a2a0	CEngine__SetKempyCube	0x0044a2a0	0x0044a2b2
0x0044a2c0	CEngine__SetWater	0x0044a2c0	0x0044a2cf
0x0044a2d0	CEngine__SetupLights	0x0044a2d0	0x0044a5e8
0x0044a5f0	Vec3__AssignXYZ	0x0044a5f0	0x0044a606
0x0044a610	CEngine__TrackBurstEventFromPreset	0x0044a610	0x0044a630
0x0044a640	CDXEngine__SetOverlaySlotVisibilityByPlayerView	0x0044a640	0x0044a64f
0x0044a650	CDXEngine__SetRenderState_AlphaSpriteNoDepthWrite	0x0044a650	0x0044a688
0x0044a690	RenderState__Set0x89_Zero	0x0044a690	0x0044a6a1
0x0044a6b0	CDXEngine__ApplyNavMapConsoleToggle_Thunk	0x0044a6b0	0x0044a6d3
0x0044a6e0	CEngine__Deserialize	0x0044a6e0	0x0044a739
0x0044a740	FUN_0044a740	0x0044a740	0x0044a75e
0x0044a830	VFuncSlot_03_0044a830	0x0044a830	0x0044a847
0x0044a850	OID__GetAttachmentOrOriginTransform	0x0044a850	0x0044a92a
0x0044a930	OID__GetAttachmentOrBaseOrientationMatrix	0x0044a930	0x0044a9bf
0x0044a9c0	FUN_0044a9c0	0x0044a9c0	0x0044a9de
0x0044aab0	CEscapePod__InitRocketMeshAndEngineEffect	0x0044aab0	0x0044ac16
0x0044ac20	CEscapePod__VFunc_66_0044ac20	0x0044ac20	0x0044ada3
0x0044adb0	CEulerAngles__ctor_from_FMatrix	0x0044adb0	0x0044ae12
0x0044ae20	CPauseMenu__InitAndSetActiveReader	0x0044ae20	0x0044ae73
0x0044ae80	FUN_0044ae80	0x0044ae80	0x0044ae9e
0x0044afa0	CEventManager__ctor	0x0044afa0	0x0044afd1
0x0044afe0	CEventManager__scalar_deleting_dtor	0x0044afe0	0x0044afff
0x0044b000	CEventManager__dtor	0x0044b000	0x0044b05c
0x0044b060	CEventManager__Init	0x0044b060	0x0044b184
0x0044b1d0	CGenericActiveReader__dtor	0x0044b1d0	0x0044b1e5
0x0044b1f0	CEventManager__Shutdown	0x0044b1f0	0x0044b28c
0x0044b290	CFlexArray__Free_thunk	0x0044b290	0x0044b294
0x0044b2a0	CEventManager__GetNextFreeEvent	0x0044b2a0	0x0044b2c7
0x0044b2d0	CEventManager__AddEvent_TimeFromNow	0x0044b2d0	0x0044b302
0x0044b310	CEventManager__AddEvent_ScheduledEvent	0x0044b310	0x0044b366
0x0044b370	CEventManager__AddEvent_AtTime	0x0044b370	0x0044b5b4
0x0044b5c0	CEventManager__Update	0x0044b5c0	0x0044b5ff
0x0044b600	CEventManager__AdvanceTime	0x0044b600	0x0044b63a
0x0044b640	CEventManager__Flush	0x0044b640	0x0044b836
0x0044b840	FUN_0044b840	0x0044b840	0x0044b85e
0x0044b930	CExplosion__Init	0x0044b930	0x0044bed4
0x0044bf10	CExplosion__Hit	0x0044bf10	0x0044c0ee
0x0044c0f0	CExplosion__Move	0x0044c0f0	0x0044c13e
0x0044c140	CAnimal__HandleEvent3000Dispatch	0x0044c140	0x0044c15f
0x0044c160	CExplosion__GetRadius	0x0044c160	0x0044c166
0x0044c170	CExplosion__GetConfiguredDamage	0x0044c170	0x0044c179
0x0044c180	CExplosion__SetThingType	0x0044c180	0x0044c1b5
0x0044c1c0	CMesh__DeserializeTripletDwords	0x0044c1c0	0x0044c20a
0x0044c210	CMesh__DeserializeNineDwords	0x0044c210	0x0044c2d8
0x0044c2e0	FUN_0044c2e0	0x0044c2e0	0x0044c2fe
0x0044c3d0	CFearGrid__ctor_base	0x0044c3d0	0x0044c41e
0x0044c420	CFearGrid__VFunc_0_0044c420	0x0044c420	0x0044c433
0x0044c440	CFearGrid__RebuildOccupancyAndScheduleTick	0x0044c440	0x0044c711
0x0044c720	CFearGrid__GetOccupancyAtWorldVector	0x0044c720	0x0044c77a
0x0044c780	CFearGrid__ReadClearanceAtWorldVectorIfAboveTerrainDelta	0x0044c780	0x0044c801
0x0044c810	CFearGrid__FindNearestFreeCellSpiral	0x0044c810	0x0044c93b
