sourcePath	sourceLine	functionVa	functionName	pushLineAt	pushPathAt
C:\dev\ONSLAUGHT2\PauseMenu.cpp	1418	0x004CDE60	PauseMenu__Init	0x004CE7E3	0x004CE7E8
C:\dev\ONSLAUGHT2\PauseMenu.cpp	1418	0x005D4397	Unwind@005d4397	0x005D4397	0x005D439C
C:\dev\ONSLAUGHT2\PauseMenu.cpp	1421	0x004CDE60	PauseMenu__Init	0x004CE834	0x004CE839
C:\dev\ONSLAUGHT2\PauseMenu.cpp	1421	0x005D43B3	Unwind@005d43b3	0x005D43B3	0x005D43B8
C:\dev\ONSLAUGHT2\PauseMenu.cpp	1427	0x004CDE60	PauseMenu__Init	0x004CE88E	0x004CE893
C:\dev\ONSLAUGHT2\PauseMenu.cpp	1427	0x005D43CF	Unwind@005d43cf	0x005D43CF	0x005D43D4
C:\dev\ONSLAUGHT2\PauseMenu.cpp	1430	0x004CDE60	PauseMenu__Init	0x004CE8DF	0x004CE8E4
C:\dev\ONSLAUGHT2\PauseMenu.cpp	1430	0x005D43EB	Unwind@005d43eb	0x005D43EB	0x005D43F0
C:\dev\ONSLAUGHT2\PauseMenu.cpp	1431	0x004CDE60	PauseMenu__Init	0x004CE933	0x004CE938
C:\dev\ONSLAUGHT2\PauseMenu.cpp	1431	0x005D4407	Unwind@005d4407	0x005D4407	0x005D440C
C:\dev\ONSLAUGHT2\PauseMenu.cpp	1432	0x004CDE60	PauseMenu__Init	0x004CE984	0x004CE989
C:\dev\ONSLAUGHT2\PauseMenu.cpp	1432	0x005D4423	Unwind@005d4423	0x005D4423	0x005D4428
C:\dev\ONSLAUGHT2\PauseMenu.cpp	1433	0x004CDE60	PauseMenu__Init	0x004CE9D6	0x004CE9DB
C:\dev\ONSLAUGHT2\PauseMenu.cpp	1433	0x005D443F	Unwind@005d443f	0x005D443F	0x005D4444
C:\dev\ONSLAUGHT2\PauseMenu.cpp	1434	0x004CDE60	PauseMenu__Init	0x004CEA28	0x004CEA2D
C:\dev\ONSLAUGHT2\PauseMenu.cpp	1434	0x005D445B	Unwind@005d445b	0x005D445B	0x005D4460
C:\dev\ONSLAUGHT2\PauseMenu.cpp	1436	0x004CDE60	PauseMenu__Init	0x004CEA7D	0x004CEA82
C:\dev\ONSLAUGHT2\PauseMenu.cpp	1436	0x005D4477	Unwind@005d4477	0x005D4477	0x005D447C
C:\dev\ONSLAUGHT2\PauseMenu.cpp	1441	0x004CDE60	PauseMenu__Init	0x004CEB09	0x004CEB0E
C:\dev\ONSLAUGHT2\PauseMenu.cpp	1448	0x004CDE60	PauseMenu__Init	0x004CEB69	0x004CEB6E
C:\dev\ONSLAUGHT2\PauseMenu.cpp	1448	0x005D4493	Unwind@005d4493	0x005D4493	0x005D4498
C:\dev\ONSLAUGHT2\PauseMenu.cpp	1450	0x004CDE60	PauseMenu__Init	0x004CEBBB	0x004CEBC0
C:\dev\ONSLAUGHT2\PauseMenu.cpp	1450	0x005D44AF	Unwind@005d44af	0x005D44AF	0x005D44B4
C:\dev\ONSLAUGHT2\PauseMenu.cpp	1451	0x004CDE60	PauseMenu__Init	0x004CEC19	0x004CEC1E
C:\dev\ONSLAUGHT2\PauseMenu.cpp	1451	0x005D44CB	Unwind@005d44cb	0x005D44CB	0x005D44D0
C:\dev\ONSLAUGHT2\PauseMenu.cpp	1452	0x004CDE60	PauseMenu__Init	0x004CEC72	0x004CEC77
C:\dev\ONSLAUGHT2\PauseMenu.cpp	1452	0x005D44E7	Unwind@005d44e7	0x005D44E7	0x005D44EC
C:\dev\ONSLAUGHT2\PauseMenu.cpp	1453	0x004CDE60	PauseMenu__Init	0x004CECBF	0x004CECC4
C:\dev\ONSLAUGHT2\PauseMenu.cpp	1453	0x005D4503	Unwind@005d4503	0x005D4503	0x005D4508
C:\dev\ONSLAUGHT2\PauseMenu.cpp	1454	0x004CDE60	PauseMenu__Init	0x004CED0D	0x004CED12
C:\dev\ONSLAUGHT2\PauseMenu.cpp	1454	0x005D451F	Unwind@005d451f	0x005D451F	0x005D4524
C:\dev\ONSLAUGHT2\PauseMenu.cpp	1457	0x004CDE60	PauseMenu__Init	0x004CED5E	0x004CED63
C:\dev\ONSLAUGHT2\PauseMenu.cpp	1457	0x005D453B	Unwind@005d453b	0x005D453B	0x005D4540
C:\dev\ONSLAUGHT2\PauseMenu.cpp	1459	0x004CDE60	PauseMenu__Init	0x004CEDAC	0x004CEDB1
C:\dev\ONSLAUGHT2\PauseMenu.cpp	1459	0x005D4557	Unwind@005d4557	0x005D4557	0x005D455C
C:\dev\ONSLAUGHT2\PauseMenu.cpp	1461	0x004CDE60	PauseMenu__Init	0x004CEDFA	0x004CEDFF
C:\dev\ONSLAUGHT2\PauseMenu.cpp	1461	0x005D4573	Unwind@005d4573	0x005D4573	0x005D4578
C:\dev\ONSLAUGHT2\PauseMenu.cpp	1462	0x004CDE60	PauseMenu__Init	0x004CEE3C	0x004CEE41
C:\dev\ONSLAUGHT2\PauseMenu.cpp	1633	0x004D0810	CPauseMenu__ButtonPressed	0x004D08EC	0x004D08F1
C:\dev\ONSLAUGHT2\PauseMenu.cpp	1633	0x005D45C0	Unwind@005d45c0	0x005D45C0	0x005D45C5
C:\dev\ONSLAUGHT2\PauseMenu.cpp	1634	0x004D0810	CPauseMenu__ButtonPressed	0x004D096F	0x004D0974
C:\dev\ONSLAUGHT2\PauseMenu.cpp	1635	0x004D0810	CPauseMenu__ButtonPressed	0x004D0A21	0x004D0A26
C:\dev\ONSLAUGHT2\PauseMenu.cpp	2290	0x004D0810	CPauseMenu__ButtonPressed	0x004D09CA	0x004D09CF
C:\dev\ONSLAUGHT2\PauseMenu.cpp	2290	0x004D0810	CPauseMenu__ButtonPressed	0x004D0A71	0x004D0A76
C:\dev\ONSLAUGHT2\PauseMenu.cpp	2290	0x005D45FA	Unwind@005d45fa	0x005D45FA	0x005D45FF
C:\dev\ONSLAUGHT2\PauseMenu.cpp	2290	0x005D4616	Unwind@005d4616	0x005D4616	0x005D461B
C:\dev\ONSLAUGHT2\PCPlatform.cpp	27	0x005154E0	PCPlatform__Init	0x00515510	0x00515512
C:\dev\ONSLAUGHT2\PCPlatform.cpp	27	0x005D66B0	Unwind@005d66b0	0x005D66B0	0x005D66B2
C:\dev\ONSLAUGHT2\PCPlatform.cpp	79	0x005155E0	PCPlatform__LoadFonts	0x00515613	0x00515615
C:\dev\ONSLAUGHT2\PCPlatform.cpp	79	0x005D66E0	Unwind@005d66e0	0x005D66E0	0x005D66E2
C:\dev\ONSLAUGHT2\PCPlatform.cpp	88	0x005155E0	PCPlatform__LoadFonts	0x0051567B	0x0051567D
C:\dev\ONSLAUGHT2\PCPlatform.cpp	88	0x005D66F6	Unwind@005d66f6	0x005D66F6	0x005D66F8
C:\dev\ONSLAUGHT2\PCPlatform.cpp	95	0x005155E0	PCPlatform__LoadFonts	0x005156ED	0x005156EF
C:\dev\ONSLAUGHT2\PCPlatform.cpp	95	0x005D670C	Unwind@005d670c	0x005D670C	0x005D670E
C:\dev\ONSLAUGHT2\PCPlatform.cpp	103	0x005155E0	PCPlatform__LoadFonts	0x0051574B	0x0051574D
C:\dev\ONSLAUGHT2\PCPlatform.cpp	103	0x005D6722	Unwind@005d6722	0x005D6722	0x005D6724
C:\dev\ONSLAUGHT2\PCRTID.cpp	17	0x00516580	PCRTID__CreateObject	0x005165AA	0x005165AC
C:\dev\ONSLAUGHT2\PCRTID.cpp	18	0x00516580	PCRTID__CreateObject	0x005165E3	0x005165E5
C:\dev\ONSLAUGHT2\PCRTID.cpp	20	0x00516580	PCRTID__CreateObject	0x0051661C	0x0051661E
C:\dev\ONSLAUGHT2\PCRTID.cpp	21	0x00516580	PCRTID__CreateObject	0x00516651	0x00516653
C:\dev\ONSLAUGHT2\PCRTID.cpp	21	0x005D6790	Unwind@005d6790	0x005D6790	0x005D6792
C:\dev\ONSLAUGHT2\pcsoundmanager.cpp	229	0x005169B0	CPCSoundManager__Init	0x005169E9	0x005169EE
C:\dev\ONSLAUGHT2\pcsoundmanager.cpp	229	0x005D67D0	Unwind@005d67d0	0x005D67D0	0x005D67D5
C:\dev\ONSLAUGHT2\pcsoundmanager.cpp	679	0x005172A0	CPCSoundManager__CreateSampleFromFile	0x005172E8	0x005172ED
C:\dev\ONSLAUGHT2\pcsoundmanager.cpp	684	0x005172A0	CPCSoundManager__CreateSampleFromFile	0x00517326	0x0051732B
C:\dev\ONSLAUGHT2\pcsoundmanager.cpp	714	0x005172A0	CPCSoundManager__CreateSampleFromFile	0x005173C5	0x005173CA
C:\dev\ONSLAUGHT2\pcsoundmanager.cpp	753	0x005176D0	CPCSoundManager__CreateSampleFromData	0x00517707	0x0051770C
C:\dev\ONSLAUGHT2\Plane.cpp	19	0x004D19D0	CPlane__Init	0x004D1A02	0x004D1A04
C:\dev\ONSLAUGHT2\Plane.cpp	19	0x005D4670	Unwind@005d4670	0x005D4670	0x005D4672
C:\dev\ONSLAUGHT2\Plane.cpp	20	0x004D19D0	CPlane__Init	0x004D1A31	0x004D1A33
C:\dev\ONSLAUGHT2\Plane.cpp	20	0x005D4686	Unwind@005d4686	0x005D4686	0x005D4688
C:\dev\ONSLAUGHT2\Plane.cpp	42	0x004D19D0	CPlane__Init	0x004D1B59	0x004D1B5B
C:\dev\ONSLAUGHT2\Plane.cpp	42	0x005D469C	Unwind@005d469c	0x005D469C	0x005D469E
C:\dev\ONSLAUGHT2\Player.cpp	58	0x004D28C0	CPlayer__GotoFPView	0x004D28E7	0x004D28E9
C:\dev\ONSLAUGHT2\Player.cpp	58	0x005D4730	Unwind@005d4730	0x005D4730	0x005D4732
C:\dev\ONSLAUGHT2\Player.cpp	67	0x004D29C0	CPlayer__Goto3rdPersonView	0x004D29E0	0x004D29E2
C:\dev\ONSLAUGHT2\Player.cpp	67	0x005D4780	Unwind@005d4780	0x005D4780	0x005D4782
C:\dev\ONSLAUGHT2\Player.cpp	160	0x004D2C10	CPlayer__GotoPanView	0x004D2C40	0x004D2C45
C:\dev\ONSLAUGHT2\Player.cpp	160	0x005D47A0	Unwind@005d47a0	0x005D47A0	0x005D47A5
C:\dev\ONSLAUGHT2\Player.cpp	177	0x004D2C10	CPlayer__GotoPanView	0x004D2DDE	0x004D2DE3
C:\dev\ONSLAUGHT2\Player.cpp	181	0x004D2C10	CPlayer__GotoPanView	0x004D2D00	0x004D2D05
C:\dev\ONSLAUGHT2\Player.cpp	182	0x004D2C10	CPlayer__GotoPanView	0x004D2D72	0x004D2D77
C:\dev\ONSLAUGHT2\Player.cpp	185	0x004D2C10	CPlayer__GotoPanView	0x004D2E2C	0x004D2E31
C:\dev\ONSLAUGHT2\Player.cpp	186	0x004D2C10	CPlayer__GotoPanView	0x004D2E9E	0x004D2EA3
C:\dev\ONSLAUGHT2\Player.cpp	188	0x004D2C10	CPlayer__GotoPanView	0x004D2EEC	0x004D2EF1
C:\dev\ONSLAUGHT2\Player.cpp	188	0x005D47B9	Unwind@005d47b9	0x005D47B9	0x005D47BE
C:\dev\ONSLAUGHT2\Player.cpp	190	0x004D2C10	CPlayer__GotoPanView	0x004D2F24	0x004D2F29
C:\dev\ONSLAUGHT2\Player.cpp	190	0x005D47D2	Unwind@005d47d2	0x005D47D2	0x005D47D7
C:\dev\ONSLAUGHT2\RadarWarningReceiver.cpp	65	0x004D66B0	CRadarWarningReceiver__Update	0x004D6814	0x004D6816
C:\dev\ONSLAUGHT2\RadarWarningReceiver.cpp	65	0x005D48A0	Unwind@005d48a0	0x005D48A0	0x005D48A2
C:\dev\ONSLAUGHT2\ResourceAccumulator.cpp	768	0x004D7200	CResourceAccumulator__ReadResourceFile	0x004D72D9	0x004D72DE
C:\dev\ONSLAUGHT2\ResourceAccumulator.cpp	816	0x004D7200	CResourceAccumulator__ReadResourceFile	0x004D7329	0x004D732E
C:\dev\ONSLAUGHT2\ResourceAccumulator.cpp	816	0x005D48D0	Unwind@005d48d0	0x005D48D0	0x005D48D5
C:\dev\ONSLAUGHT2\Round.cpp	98	0x004D8410	CRound__Init	0x004D857D	0x004D857F
C:\dev\ONSLAUGHT2\Round.cpp	98	0x005D4970	Unwind@005d4970	0x005D4970	0x005D4972
C:\dev\ONSLAUGHT2\Round.cpp	108	0x004D8410	CRound__Init	0x004D8611	0x004D8613
C:\dev\ONSLAUGHT2\Round.cpp	108	0x005D4989	Unwind@005d4989	0x005D4989	0x005D498B
C:\dev\ONSLAUGHT2\Round.cpp	531	0x004D9910	VFuncSlot_00_004d9910	0x004D9B02	0x004D9B07
C:\dev\ONSLAUGHT2\Round.cpp	531	0x005D49E8	Unwind@005d49e8	0x005D49E8	0x005D49ED
C:\dev\ONSLAUGHT2\Round.cpp	541	0x004D9910	VFuncSlot_00_004d9910	0x004D9B62	0x004D9B67
C:\dev\ONSLAUGHT2\RTCutscene.cpp	42	0x004DBD80	CRTCutscene__Init	0x004DBDB5	0x004DBDB7
C:\dev\ONSLAUGHT2\RTCutscene.cpp	50	0x004DBD80	CRTCutscene__Init	0x004DBDE2	0x004DBDE4
C:\dev\ONSLAUGHT2\rtmesh.cpp	90	0x004DC370	CRTMesh__Init	0x004DC568	0x004DC56A
C:\dev\ONSLAUGHT2\rtmesh.cpp	117	0x004DC370	CRTMesh__Init	0x004DC721	0x004DC723
C:\dev\ONSLAUGHT2\rtmesh.cpp	118	0x004DC370	CRTMesh__Init	0x004DC73B	0x004DC73D
C:\dev\ONSLAUGHT2\rtmesh.cpp	119	0x004DC370	CRTMesh__Init	0x004DC758	0x004DC75A
C:\dev\ONSLAUGHT2\rtmesh.cpp	120	0x004DC370	CRTMesh__Init	0x004DC775	0x004DC777
C:\dev\ONSLAUGHT2\rtmesh.cpp	121	0x004DC370	CRTMesh__Init	0x004DC792	0x004DC794
C:\dev\ONSLAUGHT2\rtmesh.cpp	122	0x004DC370	CRTMesh__Init	0x004DC7AF	0x004DC7B1
C:\dev\ONSLAUGHT2\rtmesh.cpp	178	0x004DC370	CRTMesh__Init	0x004DC914	0x004DC919
C:\dev\ONSLAUGHT2\Sentinel.cpp	32	0x004DEA50	CSentinel__Init	0x004DEAD2	0x004DEAD4
C:\dev\ONSLAUGHT2\Sentinel.cpp	32	0x005D4B50	Unwind@005d4b50	0x005D4B50	0x005D4B52
C:\dev\ONSLAUGHT2\Sentinel.cpp	33	0x004DEA50	CSentinel__Init	0x004DEB12	0x004DEB14
C:\dev\ONSLAUGHT2\Sentinel.cpp	33	0x005D4B66	Unwind@005d4b66	0x005D4B66	0x005D4B68
C:\dev\ONSLAUGHT2\Sentinel.cpp	34	0x004DEA50	CSentinel__Init	0x004DEB4D	0x004DEB4F
C:\dev\ONSLAUGHT2\Sentinel.cpp	34	0x005D4B7C	Unwind@005d4b7c	0x005D4B7C	0x005D4B7E
C:\dev\ONSLAUGHT2\SoundManager.cpp	81	0x004E00D0	CSoundManager__Init	0x004E014E	0x004E0150
C:\dev\ONSLAUGHT2\SoundManager.cpp	90	0x004E00D0	CSoundManager__Init	0x004E018C	0x004E018E
C:\dev\ONSLAUGHT2\SoundManager.cpp	90	0x005D4BF0	Unwind@005d4bf0	0x005D4BF0	0x005D4BF2
C:\dev\ONSLAUGHT2\SoundManager.cpp	1566	0x004E2530	CEffect__LoadSFXFile	0x004E2631	0x004E2636
C:\dev\ONSLAUGHT2\SphereTrigger.cpp	83	0x004E5700	CSphereTrigger__Hit	0x004E5791	0x004E5793
C:\dev\ONSLAUGHT2\SphereTrigger.cpp	83	0x005D4CF0	Unwind@005d4cf0	0x005D4CF0	0x005D4CF2
C:\dev\ONSLAUGHT2\SPtrSet.cpp	137	0x004E59F0	CSPtrSet__Initialise	0x004E5A11	0x004E5A16
C:\dev\ONSLAUGHT2\SquadNormal.cpp	129	0x005D4DD0	Unwind@005d4dd0	0x005D4DD0	0x005D4DD5
C:\dev\ONSLAUGHT2\SquadNormal.cpp	1079	0x005D4E00	Unwind@005d4e00	0x005D4E00	0x005D4E05
C:\dev\ONSLAUGHT2\SquadNormal.cpp	1163	0x004E91F0	CSquadNormal__SpawnMembers	0x004E9272	0x004E9277
C:\dev\ONSLAUGHT2\SquadNormal.cpp	1163	0x005D4E30	Unwind@005d4e30	0x005D4E30	0x005D4E35
C:\dev\ONSLAUGHT2\SquadRelaxed.cpp	100	0x004EA780	CRelaxedSquad__VFunc_67_004ea780	0x004EA7A2	0x004EA7A4
C:\dev\ONSLAUGHT2\SquadRelaxed.cpp	160	0x005D4E60	Unwind@005d4e60	0x005D4E60	0x005D4E65
C:\dev\ONSLAUGHT2\StaticShadows.cpp	193	0x004EBE40	CStaticShadows__UpdateLightVectorAndRebuild	0x004EBF3A	0x004EBF3F
C:\dev\ONSLAUGHT2\StaticShadows.cpp	394	0x004EC2F0	CStaticShadows__BuildShadowMaps	0x004EC33F	0x004EC344
C:\dev\ONSLAUGHT2\StaticShadows.cpp	394	0x005D4EF0	Unwind@005d4ef0	0x005D4EF0	0x005D4EF5
C:\dev\ONSLAUGHT2\StaticShadows.cpp	423	0x005D4F0C	Unwind@005d4f0c	0x005D4F0C	0x005D4F11
C:\dev\ONSLAUGHT2\StaticShadows.cpp	623	0x004EC2F0	CStaticShadows__BuildShadowMaps	0x004EDA4B	0x004EDA50
C:\dev\ONSLAUGHT2\StaticShadows.cpp	839	0x004EE0F0	CStaticShadows__ApplyShadowsToGrid	0x004EE314	0x004EE319
C:\dev\ONSLAUGHT2\StaticShadows.cpp	1074	0x004EE8F0	CStaticShadows__Load	0x004EE915	0x004EE91A
C:\dev\ONSLAUGHT2\StaticShadows.cpp	1085	0x004EE8F0	CStaticShadows__Load	0x004EE9A8	0x004EE9AD
C:\dev\ONSLAUGHT2\StaticShadows.cpp	1085	0x005D4F90	Unwind@005d4f90	0x005D4F90	0x005D4F95
C:\dev\ONSLAUGHT2\StaticShadows.cpp	1122	0x004EE8F0	CStaticShadows__Load	0x004EEAFB	0x004EEB00
C:\dev\ONSLAUGHT2\Submarine.cpp	29	0x004EEC80	CSubmarine__Init	0x004EED1E	0x004EED20
C:\dev\ONSLAUGHT2\Submarine.cpp	29	0x005D4FC0	Unwind@005d4fc0	0x005D4FC0	0x005D4FC2
C:\dev\ONSLAUGHT2\Submarine.cpp	30	0x004EEC80	CSubmarine__Init	0x004EED58	0x004EED5A
C:\dev\ONSLAUGHT2\Submarine.cpp	30	0x005D4FD6	Unwind@005d4fd6	0x005D4FD6	0x005D4FD8
C:\dev\ONSLAUGHT2\Tentacle.cpp	47	0x005D5050	Unwind@005d5050	0x005D5050	0x005D5052
C:\dev\ONSLAUGHT2\Tentacle.cpp	53	0x005D5070	Unwind@005d5070	0x005D5070	0x005D5072
C:\dev\ONSLAUGHT2\Tentacle.cpp	60	0x005D5090	Unwind@005d5090	0x005D5090	0x005D5092
C:\dev\ONSLAUGHT2\texture.cpp	152	0x004F27F0	CTexture__FindTexture	0x004F28DF	0x004F28E4
C:\dev\ONSLAUGHT2\texture.cpp	152	0x005D5120	CTexture__FindTexture_Unwind	0x005D5120	0x005D5125
C:\dev\ONSLAUGHT2\tgaloader.cpp	119	0x004F2CE0	CTGALoader__Load	0x004F2F12	0x004F2F14
C:\dev\ONSLAUGHT2\thing.cpp	310	0x004F39C0	CThing__InitCollisionSeekingThing	0x004F39D5	0x004F39DA
C:\dev\ONSLAUGHT2\thing.cpp	665	0x004F4230	CComplexThing__SetScript	0x004F427C	0x004F4281
C:\dev\ONSLAUGHT2\thing.cpp	665	0x005D5220	Unwind@005d5220	0x005D5220	0x005D5225
C:\dev\ONSLAUGHT2\thing.cpp	767	0x004F44A0	CComplexThing__SetAnimMode	0x004F44C0	0x004F44C5
C:\dev\ONSLAUGHT2\thing.cpp	767	0x005D5250	Unwind@005d5250	0x005D5250	0x005D5255
C:\dev\ONSLAUGHT2\ThunderHead.cpp	32	0x004F4730	CThunderHead__CreateLegMotion	0x004F4767	0x004F4769
C:\dev\ONSLAUGHT2\ThunderHead.cpp	32	0x005D5280	Unwind@005d5280	0x005D5280	0x005D5282
C:\dev\ONSLAUGHT2\ThunderHead.cpp	43	0x005D52A0	Unwind@005d52a0	0x005D52A0	0x005D52A2
C:\dev\ONSLAUGHT2\ThunderHead.cpp	49	0x005D52C0	Unwind@005d52c0	0x005D52C0	0x005D52C2
C:\dev\ONSLAUGHT2\TokenArchive.cpp	362	0x004F57B0	CTokenArchive__ReadNextToken	0x004F59F5	0x004F59FA
C:\dev\ONSLAUGHT2\TokenArchive.cpp	450	0x004F5BA0	CTokenArchive__ResolveReferences	0x004F5BC0	0x004F5BC5
C:\dev\ONSLAUGHT2\tree.cpp	143	0x004F6480	CTree__VFunc_35_004f6480	0x004F64A5	0x004F64AA
C:\dev\ONSLAUGHT2\tree.cpp	143	0x005D5320	Unwind@005d5320	0x005D5320	0x005D5325
C:\dev\ONSLAUGHT2\tree.cpp	240	0x005D5350	Unwind@005d5350	0x005D5350	0x005D5355
C:\dev\ONSLAUGHT2\triangulate.cpp	7	0x004F7170	Triangulate__CreateQuadMesh	0x004F71A8	0x004F71AA
C:\dev\ONSLAUGHT2\Unit.cpp	192	0x004F86D0	CUnit__Init	0x004F8730	0x004F8735
C:\dev\ONSLAUGHT2\Unit.cpp	192	0x005D5500	Unwind@005d5500	0x005D5500	0x005D5505
C:\dev\ONSLAUGHT2\Unit.cpp	309	0x004F86D0	CUnit__Init	0x004F8BCC	0x004F8BD1
C:\dev\ONSLAUGHT2\Unit.cpp	313	0x004F86D0	CUnit__Init	0x004F8BFE	0x004F8C03
C:\dev\ONSLAUGHT2\Unit.cpp	313	0x005D5519	Unwind@005d5519	0x005D5519	0x005D551E
C:\dev\ONSLAUGHT2\Unit.cpp	347	0x004F86D0	CUnit__Init	0x004F8DC5	0x004F8DCA
C:\dev\ONSLAUGHT2\Unit.cpp	347	0x005D5532	Unwind@005d5532	0x005D5532	0x005D5537
C:\dev\ONSLAUGHT2\Unit.cpp	356	0x004F86D0	CUnit__Init	0x004F8E84	0x004F8E89
C:\dev\ONSLAUGHT2\Unit.cpp	356	0x005D554B	Unwind@005d554b	0x005D554B	0x005D5550
C:\dev\ONSLAUGHT2\Unit.cpp	367	0x004F86D0	CUnit__Init	0x004F8F48	0x004F8F4D
C:\dev\ONSLAUGHT2\Unit.cpp	367	0x005D5564	Unwind@005d5564	0x005D5564	0x005D5569
C:\dev\ONSLAUGHT2\Unit.cpp	1101	0x004F9A90	CUnit__ApplyDamage	0x004FA438	0x004FA43D
C:\dev\ONSLAUGHT2\Unit.cpp	1101	0x005D5598	Unwind@005d5598	0x005D5598	0x005D559D
C:\dev\ONSLAUGHT2\Unit.cpp	2160	0x004FC4E0	CUnit__UpdateTransform	0x004FC5AC	0x004FC5B1
C:\dev\ONSLAUGHT2\Unit.cpp	3099	0x004FE030	CUnit__TriggerEffect	0x004FE23D	0x004FE242
C:\dev\ONSLAUGHT2\Unit.cpp	3099	0x005D55C0	Unwind@005d55c0	0x005D55C0	0x005D55C5
C:\dev\ONSLAUGHT2\vbuftexture.cpp	182	0x005005E0	CVBufTexture__ResizeVertexBuffer	0x0050062A	0x0050062F
C:\dev\ONSLAUGHT2\vbuftexture.cpp	182	0x005D5670	Unwind@005d5670	0x005D5670	0x005D5675
C:\dev\ONSLAUGHT2\vbuftexture.cpp	251	0x005007F0	CVBufTexture__ResizeIndexBuffer	0x00500838	0x0050083D
C:\dev\ONSLAUGHT2\vbuftexture.cpp	251	0x005D56A0	Unwind@005d56a0	0x005D56A0	0x005D56A5
C:\dev\ONSLAUGHT2\vbuftexture.cpp	750	0x00501280	CVBufTexture__GetOrCreate	0x005012C6	0x005012CB
C:\dev\ONSLAUGHT2\VertexShader.cpp	701	0x00502060	CVertexShader__Create	0x00502135	0x0050213A
C:\dev\ONSLAUGHT2\VertexShader.cpp	701	0x005D5710	Unwind@005d5710	0x005D5710	0x005D5715
C:\dev\ONSLAUGHT2\VertexShader.cpp	797	0x005022A0	CVertexShader__LoadFromFile	0x00502398	0x0050239D
C:\dev\ONSLAUGHT2\VertexShader.cpp	941	0x00502420	CVertexShader__CompileShader	0x00502600	0x00502605
C:\dev\ONSLAUGHT2\VertexShader.cpp	996	0x00502420	CVertexShader__CompileShader	0x00502763	0x00502768
C:\dev\ONSLAUGHT2\VertexShader.cpp	2458	0x00503F90	CVertexShader__Clone	0x00503FAF	0x00503FB4
C:\dev\ONSLAUGHT2\VertexShader.cpp	2458	0x005D5740	Unwind@005d5740	0x005D5740	0x005D5745
C:\dev\ONSLAUGHT2\VertexShader.cpp	2514	0x00503F90	CVertexShader__Clone	0x00504074	0x00504079
C:\dev\ONSLAUGHT2\VertexShader.cpp	2531	0x00503F90	CVertexShader__Clone	0x005040C8	0x005040CD
C:\dev\ONSLAUGHT2\VertexShader.cpp	2543	0x00503F90	CVertexShader__Clone	0x00504102	0x00504107
C:\dev\ONSLAUGHT2\VertexShader.cpp	2571	0x00503F90	CVertexShader__Clone	0x00504190	0x00504195
C:\dev\ONSLAUGHT2\VertexShader.cpp	2590	0x00503F90	CVertexShader__Clone	0x005041DA	0x005041DF
C:\dev\ONSLAUGHT2\Warspite.cpp	10	0x005D5770	Unwind@005d5770	0x005D5770	0x005D5772
C:\dev\ONSLAUGHT2\WarspiteDome.cpp	25	0x005047E0	CWarspiteDome__Init	0x00504831	0x00504833
C:\dev\ONSLAUGHT2\WarspiteDome.cpp	25	0x005D57C0	Unwind@005d57c0	0x005D57C0	0x005D57C2
C:\dev\ONSLAUGHT2\WarspiteDome.cpp	26	0x005047E0	CWarspiteDome__Init	0x00504861	0x00504863
C:\dev\ONSLAUGHT2\WarspiteDome.cpp	26	0x005D57D6	Unwind@005d57d6	0x005D57D6	0x005D57D8
C:\dev\ONSLAUGHT2\WarspiteDome.cpp	29	0x005047E0	CWarspiteDome__Init	0x005048D5	0x005048D7
C:\dev\ONSLAUGHT2\WarspiteDome.cpp	29	0x005D57EC	Unwind@005d57ec	0x005D57EC	0x005D57EE
C:\dev\ONSLAUGHT2\wavread.cpp	61	0x00505210	WavRead__ReadMMIO	0x0050529F	0x005052A1
C:\dev\ONSLAUGHT2\WaypointManager.cpp	114	0x00505AE0	CWaypointManager__LoadWaypoints	0x00505B1B	0x00505B1D
C:\dev\ONSLAUGHT2\WaypointManager.cpp	114	0x005D5860	CWaypointManager__LoadWaypoints_unwind	0x005D5860	0x005D5862
C:\dev\ONSLAUGHT2\world.cpp	192	0x0050AC70	CWorld__LoadScriptEvents	0x0050ACC1	0x0050ACC6
C:\dev\ONSLAUGHT2\world.cpp	192	0x005D5B70	Unwind@005d5b70	0x005D5B70	0x005D5B75
C:\dev\ONSLAUGHT2\world.cpp	195	0x0050AC70	CWorld__LoadScriptEvents	0x0050ACF1	0x0050ACF6
C:\dev\ONSLAUGHT2\world.cpp	195	0x005D5B89	Unwind@005d5b89	0x005D5B89	0x005D5B8E
C:\dev\ONSLAUGHT2\world.cpp	197	0x0050AC70	CWorld__LoadScriptEvents	0x0050AD2B	0x0050AD30
C:\dev\ONSLAUGHT2\world.cpp	644	0x0050B780	CWorld__DeserializeWorld	0x0050B7E0	0x0050B7E5
C:\dev\ONSLAUGHT2\world.cpp	644	0x005D5BF0	Unwind@005d5bf0	0x005D5BF0	0x005D5BF5
C:\dev\ONSLAUGHT2\world.cpp	645	0x0050B780	CWorld__DeserializeWorld	0x0050B835	0x0050B83A
C:\dev\ONSLAUGHT2\world.cpp	646	0x0050B780	CWorld__DeserializeWorld	0x0050B85E	0x0050B863
C:\dev\ONSLAUGHT2\world.cpp	757	0x0050B9C0	CWorld__LoadWorld	0x0050BB03	0x0050BB08
C:\dev\ONSLAUGHT2\world.cpp	757	0x005D5C60	Unwind@005d5c60	0x005D5C60	0x005D5C65
